"","source","target","weight"
"244","ryan","obama",5
"245","ryan","via",6
"246","ryan","storm",2
"247","ryan","look",9
"248","ryan","efforts",5
"249","ryan","usa",5
"250","ryan","using",1
"251","mormon","tax",26
"252","mormon","election",1
"253","mormon","tcot",4
"254","mormon","mitt",1
"255","mormon","via",10
"256","mormon","tell",1
"257","mormon","breaking",22
"258","mormon","using",23
"259","mormon","week",1
"260","donate","mngop",34
"261","donate","crnc",34
"262","donate","mncrs",34
"263","donate","vote",1
"264","donate","tcot",1
"265","donate","please",17
"266","donate","mitt",1
"267","donate","campaign",3
"268","donate","help",3
"269","donate","jobs",1
"270","donate","red",3
"271","donate","stop",1
"272","donate","tell",1
"273","donate","cross",3
"274","donate","hey",2
"275","tax","gop",1
"276","tax","vote",2
"277","tax","hurricane",1
"278","tax","tcot",6
"279","tax","america",1
"280","tax","support",1
"281","tax","people",2
"282","tax","mitt",1
"283","tax","time",10
"284","tax","via",7
"285","tax","americans",4
"286","tax","red",1
"287","tax","stop",3
"288","tax","tell",2
"289","tax","cross",1
"290","tax","hey",4
"291","tax","breaking",22
"292","tax","using",22
"293","mngop","crnc",34
"294","mngop","mncrs",34
"295","mngop","tcot",1
"296","mngop","mitt",1
"297","mngop","help",1
"298","lie","gop",2
"299","lie","hurricane",1
"300","lie","america",2
"301","lie","support",1
"302","lie","people",1
"303","lie","campaign",3
"304","lie","obama",1
"305","lie","via",1
"306","lie","chrysler",9
"307","lie","jobs",6
"308","lie","win",1
"309","lie","american",1
"310","lie","hey",1
"311","lie","video",5
"312","lie","joebiden",5
"313","lie","lissmith",13
"314","crnc","mncrs",34
"315","sandyshurricane","week",1
"316","fighting","look",9
"317","movie","election",33
"318","movie","america",33
"319","gop","vote",7
"320","gop","hurricane",1
"321","gop","election",3
"322","gop","tcot",18
"323","gop","america",6
"324","gop","support",1
"325","gop","people",3
"326","gop","please",3
"327","gop","mitt",2
"328","gop","campaign",4
"329","gop","obama",1
"330","gop","via",1
"331","gop","voted",4
"332","gop","americans",4
"333","gop","country",1
"334","gop","chrysler",2
"335","gop","storm",1
"336","gop","jobs",4
"337","gop","win",3
"338","gop","stop",1
"339","gop","florida",1
"340","gop","tell",2
"341","gop","cross",1
"342","gop","video",1
"343","gop","usa",3
"344","gop","remember",1
"345","gop","endorses",2
"346","vote","hurricane",1
"347","vote","election",16
"348","vote","tcot",12
"349","vote","america",9
"350","vote","support",11
"351","vote","people",4
"352","vote","please",2
"353","vote","mitt",6
"354","vote","obama",1
"355","vote","time",5
"356","vote","via",3
"357","vote","help",2
"358","vote","voted",8
"359","vote","americans",1
"360","vote","country",3
"361","vote","thank",1
"362","vote","day",1
"363","vote","storm",3
"364","vote","jobs",1
"365","vote","win",1
"366","vote","red",1
"367","vote","american",1
"368","vote","stop",2
"369","vote","florida",2
"370","vote","tell",2
"371","vote","cross",1
"372","vote","efforts",1
"373","vote","hey",2
"374","vote","video",1
"375","vote","change",2
"376","vote","using",1
"377","vote","remember",2
"378","hurricane","election",1
"379","hurricane","tcot",2
"380","hurricane","america",1
"381","hurricane","people",9
"382","hurricane","mitt",4
"383","hurricane","campaign",10
"384","hurricane","via",3
"385","hurricane","help",5
"386","hurricane","americans",3
"387","hurricane","storm",3
"388","hurricane","call",20
"389","hurricane","red",2
"390","hurricane","cross",1
"391","hurricane","efforts",1
"392","hurricane","hey",2
"393","hurricane","path",17
"394","hurricane","video",1
"395","hurricane","change",1
"396","hurricane","breaking",3
"397","hurricane","using",1
"398","hurricane","remember",18
"399","hurricane","thehill",4
"400","election","tcot",10
"401","election","america",36
"402","election","support",7
"403","election","people",3
"404","election","please",1
"405","election","mitt",1
"406","election","obama",1
"407","election","time",1
"408","election","help",2
"409","election","voted",4
"410","election","thank",1
"411","election","day",1
"412","election","storm",2
"413","election","win",1
"414","election","stop",1
"415","election","tell",1
"416","election","video",6
"417","election","change",1
"418","election","breaking",3
"419","election","joebiden",1
"420","election","voters",3
"421","election","week",3
"422","election","watch",6
"423","tcot","america",4
"424","tcot","support",1
"425","tcot","people",2
"426","tcot","mitt",5
"427","tcot","campaign",4
"428","tcot","obama",3
"429","tcot","time",3
"430","tcot","via",2
"431","tcot","help",4
"432","tcot","voted",3
"433","tcot","americans",1
"434","tcot","country",7
"435","tcot","chrysler",1
"436","tcot","storm",1
"437","tcot","call",1
"438","tcot","jobs",4
"439","tcot","win",3
"440","tcot","red",4
"441","tcot","stop",2
"442","tcot","florida",1
"443","tcot","tell",1
"444","tcot","cross",5
"445","tcot","hey",1
"446","tcot","video",3
"447","tcot","care",1
"448","tcot","change",1
"449","tcot","breaking",3
"450","tcot","using",1
"451","tcot","voters",4
"452","tcot","week",1
"453","tcot","thehill",1
"454","tcot","endorses",10
"455","america","support",1
"456","america","people",2
"457","america","please",2
"458","america","via",1
"459","america","help",9
"460","america","voted",1
"461","america","americans",4
"462","america","country",1
"463","america","chrysler",2
"464","america","win",4
"465","america","american",1
"466","america","stop",3
"467","america","florida",1
"468","america","tell",2
"469","america","care",1
"470","america","change",1
"471","america","week",1
"472","america","love",1
"473","america","lead",2
"474","support","people",2
"475","support","please",23
"476","support","mitt",1
"477","support","campaign",1
"478","support","time",3
"479","support","voted",2
"480","support","americans",2
"481","support","thank",1
"482","support","day",1
"483","support","jobs",1
"484","support","win",2
"485","support","red",22
"486","support","stop",2
"487","support","florida",1
"488","support","tell",1
"489","support","cross",22
"490","support","efforts",22
"491","support","voters",1
"492","support","lead",27
"493","people","please",2
"494","people","mitt",3
"495","people","campaign",1
"496","people","time",2
"497","people","via",2
"498","people","help",4
"499","people","country",1
"500","people","day",1
"501","people","chrysler",1
"502","people","storm",2
"503","people","call",1
"504","people","win",1
"505","people","red",1
"506","people","look",2
"507","people","american",8
"508","people","stop",3
"509","people","tell",4
"510","people","cross",1
"511","people","hey",4
"512","people","path",9
"513","people","video",3
"514","people","care",1
"515","people","change",1
"516","people","week",2
"517","people","love",1
"518","please","campaign",3
"519","please","via",1
"520","please","help",1
"521","please","voted",1
"522","please","thank",3
"523","please","win",2
"524","please","red",22
"525","please","american",1
"526","please","stop",1
"527","please","cross",22
"528","please","efforts",22
"529","please","hey",1
"530","please","change",1
"531","please","watch",1
"532","mitt","campaign",4
"533","mitt","time",1
"534","mitt","via",3
"535","mitt","help",1
"536","mitt","thank",21
"537","mitt","day",1
"538","mitt","call",1
"539","mitt","jobs",1
"540","mitt","win",1
"541","mitt","tell",1
"542","mitt","video",1
"543","mitt","change",1
"544","mitt","using",3
"545","mitt","week",2
"546","mitt","love",1
"547","mitt","endorses",4
"548","campaign","obama",1
"549","campaign","time",1
"550","campaign","via",2
"551","campaign","help",5
"552","campaign","thank",3
"553","campaign","chrysler",2
"554","campaign","call",1
"555","campaign","win",1
"556","campaign","red",1
"557","campaign","stop",2
"558","campaign","florida",1
"559","campaign","cross",1
"560","campaign","efforts",1
"561","campaign","hey",2
"562","campaign","path",5
"563","campaign","care",1
"564","campaign","using",3
"565","campaign","joebiden",1
"566","campaign","thehill",4
"567","obama","via",8
"568","obama","americans",1
"569","obama","chrysler",1
"570","obama","efforts",5
"571","obama","usa",5
"572","obama","change",2
"573","obama","joebiden",1
"574","obama","love",1
"575","obama","lissmith",1
"576","time","voted",5
"577","time","americans",5
"578","time","country",4
"579","time","thank",1
"580","time","day",1
"581","time","call",1
"582","time","jobs",1
"583","time","win",1
"584","time","look",1
"585","time","american",3
"586","time","stop",1
"587","time","florida",1
"588","time","tell",1
"589","time","hey",5
"590","time","video",2
"591","time","voters",1
"592","via","efforts",5
"593","via","hey",7
"594","via","video",1
"595","via","usa",5
"596","via","change",2
"597","via","breaking",7
"598","via","using",7
"599","via","remember",1
"600","via","endorses",1
"601","help","americans",4
"602","help","storm",1
"603","help","call",7
"604","help","jobs",1
"605","help","win",4
"606","help","red",8
"607","help","stop",2
"608","help","cross",1
"609","help","hey",1
"610","help","change",1
"611","voted","country",2
"612","voted","storm",1
"613","voted","care",1
"614","voted","love",2
"615","americans","day",1
"616","americans","tell",1
"617","americans","hey",4
"618","americans","care",1
"619","country","day",1
"620","country","storm",1
"621","country","jobs",3
"622","country","win",1
"623","country","american",1
"624","country","video",2
"625","country","care",1
"626","country","change",3
"627","country","love",2
"628","country","lead",1
"629","thank","storm",1
"630","thank","win",1
"631","thank","look",1
"632","day","american",1
"633","day","love",1
"634","chrysler","call",1
"635","chrysler","jobs",3
"636","chrysler","american",1
"637","chrysler","hey",2
"638","chrysler","lissmith",9
"639","storm","call",3
"640","storm","stop",1
"641","storm","tell",1
"642","storm","path",2
"643","storm","care",1
"644","storm","breaking",3
"645","call","red",7
"646","call","hey",2
"647","call","breaking",3
"648","call","remember",16
"649","jobs","american",2
"650","jobs","usa",5
"651","jobs","change",6
"652","jobs","using",1
"653","jobs","remember",1
"654","jobs","lissmith",5
"655","win","stop",2
"656","win","hey",1
"657","win","joebiden",1
"658","win","week",1
"659","win","watch",2
"660","win","lissmith",1
"661","red","stop",1
"662","red","tell",1
"663","red","cross",33
"664","red","efforts",22
"665","red","hey",1
"666","red","video",1
"667","look","video",1
"668","american","video",2
"669","american","love",1
"670","stop","cross",1
"671","stop","hey",2
"672","stop","care",1
"673","stop","love",1
"674","stop","watch",1
"675","stop","lead",1
"676","florida","change",1
"677","florida","voters",15
"678","florida","thehill",12
"679","florida","endorses",1
"680","tell","cross",1
"681","tell","hey",2
"682","tell","usa",1
"683","tell","week",3
"684","tell","lead",1
"685","cross","efforts",22
"686","cross","hey",1
"687","efforts","usa",5
"688","efforts","remember",1
"689","hey","usa",1
"690","hey","change",1
"691","hey","remember",3
"692","video","care",1
"693","video","change",2
"694","video","joebiden",5
"695","video","watch",5
"696","video","lissmith",11
"697","care","voters",1
"698","breaking","using",21
"699","breaking","voters",3
"700","breaking","endorses",1
"701","joebiden","watch",2
"702","joebiden","lissmith",6
"703","voters","thehill",15
"704","thehill","lead",1
