"","source","target","weight"
"286","pensacola","watch",9
"287","pensacola","campaign",1
"288","sayfie","gop",41
"289","sayfie","romneyryan",1
"290","sayfie","kissimmee",36
"291","sayfie","people",1
"292","sayfie","day",19
"293","sayfie","top",1
"294","fox","shown",48
"295","fox","gop",1
"296","fox","election",48
"297","fox","cnn",1
"298","ohio","gop",2
"299","ohio","romneyryan",4
"300","ohio","lissmith",2
"301","ohio","seen",1
"302","ohio","voting",6
"303","ohio","election",3
"304","ohio","people",6
"305","ohio","mitt",2
"306","ohio","country",1
"307","ohio","jobs",10
"308","ohio","moving",8
"309","ohio","win",2
"310","ohio","hey",2
"311","ohio","cantaffordmore",1
"312","ohio","future",2
"313","ohio","house",1
"314","ohio","care",5
"315","ohio","video",4
"316","ohio","lying",1
"317","ohio","stand",1
"318","ohio","dear",2
"319","ohio","truth",1
"320","shown","election",54
"321","gop","romneyryan",3
"322","gop","lissmith",3
"323","gop","seen",1
"324","gop","kissimmee",34
"325","gop","voting",4
"326","gop","election",2
"327","gop","time",6
"328","gop","voted",6
"329","gop","mitt",1
"330","gop","jobs",2
"331","gop","american",2
"332","gop","plan",2
"333","gop","reppaulryan",1
"334","gop","iowa",5
"335","gop","bring",2
"336","gop","day",19
"337","gop","win",4
"338","gop","endorsed",6
"339","gop","days",2
"340","gop","god",1
"341","gop","cantaffordmore",1
"342","gop","top",1
"343","gop","house",2
"344","gop","cnn",1
"345","gop","campaign",3
"346","gop","video",3
"347","gop","thank",1
"348","gop","lying",3
"349","gop","remember",1
"350","gop","woods",1
"351","gop","believe",1
"352","romneyryan","kissimmee",1
"353","romneyryan","leadership",1
"354","romneyryan","voting",5
"355","romneyryan","election",2
"356","romneyryan","people",2
"357","romneyryan","time",7
"358","romneyryan","voted",9
"359","romneyryan","mitt",2
"360","romneyryan","country",2
"361","romneyryan","plan",2
"362","romneyryan","reppaulryan",3
"363","romneyryan","iowa",4
"364","romneyryan","real",2
"365","romneyryan","day",4
"366","romneyryan","via",3
"367","romneyryan","win",2
"368","romneyryan","god",1
"369","romneyryan","foxnews",3
"370","romneyryan","cantaffordmore",2
"371","romneyryan","video",8
"372","romneyryan","stand",2
"373","lissmith","election",2
"374","lissmith","jobs",6
"375","lissmith","moving",6
"376","lissmith","plan",6
"377","lissmith","bring",2
"378","lissmith","day",4
"379","lissmith","win",1
"380","lissmith","endorsed",1
"381","lissmith","god",1
"382","lissmith","care",1
"383","lissmith","watch",1
"384","lissmith","campaign",11
"385","lissmith","video",2
"386","lissmith","hard",1
"387","lissmith","remember",4
"388","lissmith","truth",5
"389","seen","leadership",57
"390","seen","people",2
"391","seen","mitt",1
"392","seen","hey",1
"393","seen","future",1
"394","seen","campaign",1
"395","kissimmee","people",1
"396","kissimmee","plan",1
"397","kissimmee","day",18
"398","kissimmee","days",1
"399","kissimmee","campaign",1
"400","leadership","election",1
"401","leadership","voted",1
"402","leadership","economy",1
"403","leadership","real",3
"404","leadership","god",1
"405","leadership","cantaffordmore",3
"406","leadership","don",1
"407","voting","election",2
"408","voting","people",2
"409","voting","voted",1
"410","voting","mitt",5
"411","voting","country",1
"412","voting","real",2
"413","voting","win",1
"414","voting","days",1
"415","voting","future",2
"416","voting","watch",1
"417","voting","campaign",1
"418","voting","friends",10
"419","voting","tell",1
"420","voting","thank",1
"421","voting","lying",1
"422","voting","stand",1
"423","voting","remember",1
"424","voting","dear",2
"425","election","people",3
"426","election","time",3
"427","election","help",3
"428","election","voted",2
"429","election","mitt",2
"430","election","american",2
"431","election","economy",1
"432","election","reppaulryan",2
"433","election","bring",1
"434","election","day",3
"435","election","win",6
"436","election","god",1
"437","election","top",1
"438","election","campaign",6
"439","election","tell",1
"440","people","time",3
"441","people","help",2
"442","people","mitt",2
"443","people","country",9
"444","people","jobs",2
"445","people","american",16
"446","people","economy",1
"447","people","real",10
"448","people","bring",10
"449","people","win",2
"450","people","god",2
"451","people","hey",1
"452","people","cantaffordmore",1
"453","people","house",2
"454","people","care",5
"455","people","class",1
"456","people","cnn",1
"457","people","campaign",1
"458","people","don",6
"459","people","taxes",1
"460","people","tell",3
"461","people","thank",1
"462","people","hard",2
"463","people","lying",2
"464","people","middle",1
"465","people","truth",3
"466","people","believe",2
"467","time","voted",2
"468","time","mitt",3
"469","time","country",1
"470","time","jobs",1
"471","time","win",1
"472","time","endorsed",6
"473","time","god",1
"474","time","hey",2
"475","time","house",1
"476","time","campaign",2
"477","time","don",3
"478","time","video",6
"479","time","hard",1
"480","time","middle",1
"481","time","woods",2
"482","help","mitt",4
"483","help","country",3
"484","help","plan",1
"485","help","reppaulryan",2
"486","help","iowa",28
"487","help","real",2
"488","help","win",4
"489","help","days",4
"490","help","cantaffordmore",1
"491","help","future",1
"492","help","watch",1
"493","help","tell",1
"494","help","stand",1
"495","voted","mitt",1
"496","voted","day",3
"497","voted","house",1
"498","voted","thank",3
"499","voted","woods",9
"500","mitt","jobs",1
"501","mitt","american",1
"502","mitt","iowa",2
"503","mitt","real",5
"504","mitt","day",1
"505","mitt","via",2
"506","mitt","win",1
"507","mitt","endorsed",2
"508","mitt","days",3
"509","mitt","god",2
"510","mitt","hey",1
"511","mitt","top",1
"512","mitt","watch",1
"513","mitt","campaign",1
"514","mitt","video",1
"515","mitt","tell",1
"516","mitt","thank",2
"517","mitt","lying",1
"518","mitt","stand",1
"519","mitt","believe",1
"520","country","jobs",3
"521","country","american",9
"522","country","iowa",1
"523","country","real",16
"524","country","bring",15
"525","country","day",1
"526","country","god",1
"527","country","cantaffordmore",6
"528","country","campaign",2
"529","country","lying",1
"530","country","remember",1
"531","country","office",1
"532","jobs","moving",14
"533","jobs","economy",6
"534","jobs","real",1
"535","jobs","bring",2
"536","jobs","day",4
"537","jobs","cantaffordmore",2
"538","jobs","care",3
"539","jobs","taxes",2
"540","jobs","lying",4
"541","jobs","remember",1
"542","jobs","office",2
"543","moving","american",3
"544","moving","economy",1
"545","moving","days",1
"546","moving","cantaffordmore",1
"547","moving","campaign",1
"548","moving","lying",7
"549","moving","truth",5
"550","american","real",9
"551","american","bring",9
"552","american","day",1
"553","american","god",1
"554","american","video",1
"555","american","lying",2
"556","american","believe",2
"557","economy","plan",1
"558","economy","cantaffordmore",3
"559","economy","care",3
"560","economy","class",2
"561","economy","middle",2
"562","economy","stand",1
"563","economy","truth",4
"564","economy","believe",4
"565","plan","real",3
"566","plan","day",1
"567","plan","days",4
"568","plan","cantaffordmore",3
"569","plan","future",1
"570","plan","class",1
"571","plan","campaign",4
"572","plan","taxes",1
"573","plan","tell",8
"574","plan","middle",1
"575","reppaulryan","win",2
"576","reppaulryan","lying",1
"577","iowa","win",1
"578","iowa","endorsed",1
"579","iowa","cantaffordmore",1
"580","iowa","stand",1
"581","real","bring",10
"582","real","cantaffordmore",9
"583","real","future",1
"584","real","friends",1
"585","real","thank",1
"586","real","hard",1
"587","real","lying",1
"588","real","stand",1
"589","bring","class",2
"590","bring","taxes",1
"591","bring","middle",2
"592","bring","remember",1
"593","day","god",1
"594","day","house",1
"595","day","lying",1
"596","day","woods",2
"597","via","god",4
"598","via","hey",1
"599","via","cnn",2
"600","via","don",1
"601","via","tell",2
"602","via","lying",1
"603","via","believe",1
"604","win","days",2
"605","win","god",1
"606","win","care",1
"607","win","watch",1
"608","win","tell",3
"609","win","hard",1
"610","win","dear",2
"611","win","truth",2
"612","endorsed","cantaffordmore",1
"613","days","god",3
"614","days","cantaffordmore",1
"615","days","house",2
"616","days","cnn",1
"617","days","campaign",1
"618","days","hard",2
"619","god","campaign",1
"620","god","video",1
"621","god","thank",9
"622","god","believe",1
"623","hey","cantaffordmore",1
"624","foxnews","cantaffordmore",1
"625","foxnews","future",7
"626","foxnews","cnn",6
"627","foxnews","watch",7
"628","foxnews","campaign",1
"629","cantaffordmore","class",4
"630","cantaffordmore","taxes",1
"631","cantaffordmore","middle",4
"632","top","campaign",1
"633","future","cnn",1
"634","future","dear",2
"635","house","friends",1
"636","house","video",1
"637","house","hard",2
"638","house","woods",1
"639","house","believe",1
"640","care","campaign",1
"641","care","tell",1
"642","care","thank",1
"643","care","remember",1
"644","care","believe",3
"645","class","campaign",2
"646","class","taxes",4
"647","class","middle",12
"648","cnn","watch",1
"649","watch","campaign",1
"650","campaign","video",1
"651","campaign","remember",4
"652","campaign","believe",1
"653","don","lying",1
"654","video","taxes",1
"655","video","thank",1
"656","video","woods",1
"657","taxes","middle",4
"658","taxes","dear",1
"659","taxes","truth",2
"660","tell","thank",1
"661","tell","lying",1
"662","tell","dear",2
"663","tell","truth",3
"664","hard","truth",1
"665","hard","believe",1
"666","lying","stand",1
"667","woods","dear",4
"668","truth","believe",4
