"","source","target","weight"
"230","deanstjames","benghazi",2
"231","deanstjames","people",1
"232","deanstjames","via",1
"233","deanstjames","americans",1
"234","deanstjames","gov",1
"235","deanstjames","real",1
"236","deanstjames","christie",2
"237","deanstjames","poll",16
"238","romneyresponse","crowd",6
"239","romneyresponse","video",12
"240","romneyresponse","bold",12
"241","romneyresponse","gop",1
"242","romneyresponse","amp",1
"243","romneyresponse","time",12
"244","romneyresponse","voting",3
"245","romneyresponse","reppaulryan",1
"246","romneyresponse","country",1
"247","romneyresponse","love",1
"248","romneyresponse","poll",1
"249","lissmith","gop",1
"250","lissmith","amp",1
"251","lissmith","country",2
"252","crowd","amp",4
"253","crowd","day",2
"254","crowd","cantaffordmore",2
"255","crowd","obama",1
"256","crowd","via",2
"257","crowd","win",1
"258","crowd","americans",1
"259","video","bold",16
"260","video","gop",5
"261","video","amp",3
"262","video","sandy",1
"263","video","election",7
"264","video","help",2
"265","video","fema",1
"266","video","day",3
"267","video","time",18
"268","video","days",3
"269","video","people",1
"270","video","please",1
"271","video","via",5
"272","video","choice",4
"273","video","real",2
"274","video","realdonaldtrump",1
"275","video","final",1
"276","video","love",1
"277","position","sandy",3
"278","position","fema",4
"279","position","time",1
"280","position","people",3
"281","position","relief",1
"282","position","disaster",4
"283","position","teamromney",1
"284","position","hurricane",1
"285","bold","time",24
"286","bold","teamromney",8
"287","brought","america",1
"288","brought","help",23
"289","brought","support",23
"290","brought","days",23
"291","brought","please",1
"292","brought","final",23
"293","gop","america",4
"294","gop","amp",10
"295","gop","sandy",6
"296","gop","election",17
"297","gop","fema",1
"298","gop","benghazi",3
"299","gop","day",2
"300","gop","time",3
"301","gop","voted",2
"302","gop","campaign",8
"303","gop","days",2
"304","gop","people",3
"305","gop","cantaffordmore",1
"306","gop","voting",4
"307","gop","obama",1
"308","gop","reppaulryan",1
"309","gop","please",1
"310","gop","via",2
"311","gop","win",4
"312","gop","relief",2
"313","gop","taxes",1
"314","gop","americans",2
"315","gop","teaparty",11
"316","gop","choice",6
"317","gop","gov",1
"318","gop","real",1
"319","gop","realdonaldtrump",2
"320","gop","christie",2
"321","gop","lies",1
"322","gop","teamromney",2
"323","gop","hurricane",3
"324","america","amp",7
"325","america","sandy",3
"326","america","election",20
"327","america","help",7
"328","america","fema",3
"329","america","benghazi",7
"330","america","day",1
"331","america","people",3
"332","america","cantaffordmore",2
"333","america","voting",2
"334","america","reppaulryan",1
"335","america","please",4
"336","america","via",1
"337","america","win",2
"338","america","country",4
"339","america","relief",1
"340","america","believe",1
"341","america","halloween",1
"342","america","disaster",2
"343","america","week",2
"344","america","teaparty",1
"345","america","choice",2
"346","america","gov",1
"347","america","real",3
"348","america","realdonaldtrump",1
"349","america","agenda",2
"350","america","teamromney",1
"351","america","hey",2
"352","america","hope",7
"353","america","call",2
"354","america","look",1
"355","america","poll",16
"356","amp","sandy",11
"357","amp","election",11
"358","amp","help",6
"359","amp","fema",4
"360","amp","benghazi",1
"361","amp","day",1
"362","amp","time",4
"363","amp","voted",5
"364","amp","campaign",9
"365","amp","support",4
"366","amp","people",5
"367","amp","cantaffordmore",11
"368","amp","voting",3
"369","amp","reppaulryan",3
"370","amp","please",2
"371","amp","via",3
"372","amp","win",4
"373","amp","country",4
"374","amp","relief",3
"375","amp","believe",2
"376","amp","taxes",3
"377","amp","halloween",5
"378","amp","americans",8
"379","amp","disaster",1
"380","amp","week",1
"381","amp","teaparty",1
"382","amp","choice",4
"383","amp","gov",1
"384","amp","real",13
"385","amp","realdonaldtrump",13
"386","amp","agenda",2
"387","amp","christie",3
"388","amp","lies",3
"389","amp","love",2
"390","amp","teamromney",1
"391","amp","hurricane",8
"392","amp","pres",4
"393","amp","hey",1
"394","amp","stand",1
"395","amp","hope",1
"396","amp","call",2
"397","amp","look",4
"398","amp","poll",1
"399","sandy","election",5
"400","sandy","help",6
"401","sandy","fema",26
"402","sandy","benghazi",14
"403","sandy","time",1
"404","sandy","campaign",8
"405","sandy","support",18
"406","sandy","days",1
"407","sandy","people",1
"408","sandy","voting",2
"409","sandy","obama",1
"410","sandy","please",9
"411","sandy","via",9
"412","sandy","win",3
"413","sandy","relief",20
"414","sandy","believe",2
"415","sandy","americans",4
"416","sandy","disaster",9
"417","sandy","gov",2
"418","sandy","money",4
"419","sandy","realdonaldtrump",1
"420","sandy","hurricane",12
"421","sandy","hey",2
"422","sandy","stand",1
"423","sandy","hope",1
"424","sandy","call",2
"425","sandy","look",2
"426","election","help",2
"427","election","fema",2
"428","election","benghazi",3
"429","election","day",8
"430","election","time",2
"431","election","voted",2
"432","election","campaign",2
"433","election","days",3
"434","election","people",1
"435","election","cantaffordmore",1
"436","election","voting",1
"437","election","obama",1
"438","election","please",4
"439","election","via",2
"440","election","win",9
"441","election","americans",1
"442","election","week",1
"443","election","teaparty",2
"444","election","choice",4
"445","election","gov",1
"446","election","realdonaldtrump",2
"447","election","final",2
"448","election","christie",1
"449","election","lies",1
"450","election","love",1
"451","election","hurricane",2
"452","election","pres",1
"453","election","look",1
"454","election","poll",16
"455","help","fema",3
"456","help","benghazi",2
"457","help","time",1
"458","help","voted",2
"459","help","campaign",1
"460","help","support",23
"461","help","days",24
"462","help","people",3
"463","help","voting",1
"464","help","please",2
"465","help","via",2
"466","help","win",2
"467","help","country",4
"468","help","believe",1
"469","help","americans",3
"470","help","disaster",2
"471","help","gov",3
"472","help","money",8
"473","help","real",2
"474","help","realdonaldtrump",4
"475","help","final",24
"476","help","love",1
"477","help","hurricane",4
"478","help","pres",1
"479","help","hey",2
"480","help","hope",3
"481","help","call",1
"482","fema","benghazi",11
"483","fema","day",3
"484","fema","time",1
"485","fema","campaign",1
"486","fema","support",1
"487","fema","people",4
"488","fema","cantaffordmore",1
"489","fema","obama",4
"490","fema","please",5
"491","fema","via",2
"492","fema","relief",10
"493","fema","taxes",6
"494","fema","americans",2
"495","fema","disaster",14
"496","fema","gov",1
"497","fema","real",1
"498","fema","agenda",1
"499","fema","teamromney",1
"500","fema","hurricane",5
"501","fema","hey",3
"502","fema","call",2
"503","fema","look",1
"504","benghazi","time",1
"505","benghazi","people",2
"506","benghazi","reppaulryan",1
"507","benghazi","please",1
"508","benghazi","win",1
"509","benghazi","americans",3
"510","benghazi","teaparty",1
"511","benghazi","lies",1
"512","benghazi","hurricane",1
"513","day","voted",2
"514","day","campaign",5
"515","day","cantaffordmore",1
"516","day","please",1
"517","day","relief",2
"518","day","halloween",3
"519","day","disaster",2
"520","day","real",1
"521","day","lies",1
"522","day","love",1
"523","day","stand",1
"524","time","voted",4
"525","time","campaign",1
"526","time","voting",3
"527","time","reppaulryan",5
"528","time","via",1
"529","time","win",1
"530","time","country",1
"531","time","believe",1
"532","time","week",3
"533","time","gov",1
"534","time","money",3
"535","time","real",3
"536","time","lies",1
"537","time","teamromney",9
"538","time","call",1
"539","voted","support",1
"540","voted","cantaffordmore",1
"541","voted","voting",1
"542","voted","reppaulryan",2
"543","voted","please",1
"544","voted","win",2
"545","voted","halloween",1
"546","voted","week",2
"547","voted","choice",1
"548","voted","real",1
"549","voted","love",1
"550","voted","teamromney",1
"551","voted","pres",1
"552","voted","call",1
"553","campaign","support",1
"554","campaign","obama",1
"555","campaign","via",2
"556","campaign","relief",5
"557","campaign","disaster",1
"558","campaign","week",2
"559","campaign","teaparty",1
"560","campaign","money",3
"561","campaign","real",1
"562","campaign","final",6
"563","campaign","lies",1
"564","campaign","teamromney",1
"565","campaign","stand",1
"566","campaign","hope",1
"567","campaign","call",1
"568","campaign","look",1
"569","support","days",23
"570","support","people",1
"571","support","cantaffordmore",1
"572","support","voting",1
"573","support","reppaulryan",9
"574","support","please",2
"575","support","relief",2
"576","support","halloween",1
"577","support","money",1
"578","support","final",23
"579","support","christie",1
"580","support","lies",1
"581","support","look",1
"582","days","please",1
"583","days","via",2
"584","days","americans",2
"585","days","teaparty",1
"586","days","real",1
"587","days","final",25
"588","days","christie",1
"589","days","look",1
"590","people","win",1
"591","people","believe",2
"592","people","americans",3
"593","people","disaster",4
"594","people","money",1
"595","people","realdonaldtrump",1
"596","people","hurricane",4
"597","cantaffordmore","voting",2
"598","cantaffordmore","obama",2
"599","cantaffordmore","please",1
"600","cantaffordmore","taxes",2
"601","cantaffordmore","americans",7
"602","cantaffordmore","real",7
"603","cantaffordmore","agenda",34
"604","voting","reppaulryan",1
"605","voting","please",3
"606","voting","relief",1
"607","voting","believe",1
"608","voting","americans",1
"609","voting","week",1
"610","voting","choice",2
"611","voting","hurricane",2
"612","voting","stand",1
"613","obama","reppaulryan",1
"614","obama","via",1
"615","obama","relief",1
"616","obama","americans",1
"617","obama","agenda",1
"618","obama","teamromney",1
"619","obama","pres",1
"620","obama","hey",1
"621","obama","hope",1
"622","obama","look",1
"623","obama","poll",1
"624","reppaulryan","country",1
"625","reppaulryan","realdonaldtrump",1
"626","reppaulryan","love",1
"627","reppaulryan","hope",1
"628","reppaulryan","call",1
"629","please","via",2
"630","please","win",2
"631","please","relief",6
"632","please","disaster",4
"633","please","realdonaldtrump",1
"634","please","agenda",1
"635","please","final",1
"636","please","christie",1
"637","please","love",2
"638","please","pres",1
"639","please","hey",1
"640","please","stand",1
"641","please","look",1
"642","via","relief",2
"643","via","taxes",1
"644","via","americans",1
"645","via","choice",2
"646","via","money",2
"647","via","real",2
"648","via","realdonaldtrump",1
"649","via","lies",1
"650","via","hurricane",2
"651","via","hey",3
"652","win","country",1
"653","win","relief",2
"654","win","disaster",2
"655","win","family",1
"656","win","gov",1
"657","win","realdonaldtrump",1
"658","win","pres",1
"659","win","hey",4
"660","win","hope",5
"661","country","choice",2
"662","country","real",1
"663","country","love",1
"664","country","hope",1
"665","relief","disaster",15
"666","relief","money",1
"667","relief","teamromney",1
"668","relief","hurricane",4
"669","relief","hey",2
"670","relief","look",1
"671","believe","americans",1
"672","believe","realdonaldtrump",3
"673","believe","hope",2
"674","taxes","halloween",1
"675","taxes","money",1
"676","taxes","realdonaldtrump",2
"677","taxes","hey",1
"678","halloween","choice",1
"679","halloween","family",13
"680","halloween","stand",1
"681","americans","disaster",1
"682","americans","real",9
"683","americans","realdonaldtrump",1
"684","americans","hurricane",1
"685","americans","stand",1
"686","americans","look",1
"687","disaster","gov",9
"688","disaster","real",1
"689","disaster","realdonaldtrump",1
"690","disaster","christie",9
"691","disaster","call",2
"692","week","money",2
"693","week","final",1
"694","week","pres",1
"695","teaparty","real",1
"696","teaparty","realdonaldtrump",1
"697","teaparty","christie",1
"698","teaparty","pres",1
"699","teaparty","stand",1
"700","teaparty","call",1
"701","choice","money",1
"702","choice","real",3
"703","family","teamromney",1
"704","gov","christie",12
"705","gov","hope",1
"706","gov","call",1
"707","money","realdonaldtrump",4
"708","money","hurricane",3
"709","money","hey",1
"710","real","agenda",1
"711","real","christie",1
"712","real","lies",2
"713","real","love",1
"714","real","hey",1
"715","real","look",1
"716","realdonaldtrump","christie",3
"717","realdonaldtrump","hurricane",9
"718","realdonaldtrump","pres",1
"719","realdonaldtrump","call",1
"720","christie","pres",1
"721","lies","call",1
"722","love","women",1
"723","teamromney","look",1
"724","hurricane","stand",1
"725","pres","stand",6
"726","pres","poll",1
"727","hey","hope",1
"728","stand","look",12
"729","women","poll",1
"730","hope","call",1
