"","source","target","weight"
"161","amp","hurricane",2
"162","amp","time",8
"163","amp","via",3
"164","amp","days",1
"165","amp","country",4
"166","amp","win",2
"167","amp","people",1
"168","amp","foxnews",11
"169","amp","endorsed",2
"170","amp","americans",4
"171","amp","cnn",2
"172","amp","tweet",2
"173","amp","calls",1
"174","amp","plan",2
"175","amp","real",1
"176","amp","voters",2
"177","amp","tell",4
"178","amp","jobs",1
"179","amp","change",1
"180","amp","voted",3
"181","amp","god",5
"182","amp","hope",2
"183","amp","day",2
"184","amp","thank",5
"185","amp","herald",1
"186","endorses","election",3
"187","endorses","help",1
"188","endorses","via",2
"189","endorses","news",6
"190","endorses","herald",12
"191","sandy","please",1
"192","sandy","help",2
"193","sandy","hurricane",36
"194","sandy","time",1
"195","sandy","days",1
"196","sandy","support",30
"197","sandy","hey",1
"198","sandy","disaster",32
"199","sandy","debate",1
"200","sandy","relief",30
"201","sandy","americans",1
"202","sandy","tweet",1
"203","sandy","campaign",1
"204","sandy","news",1
"205","sandy","plan",1
"206","sandy","real",1
"207","sandy","god",1
"208","sandy","hope",3
"209","sandy","red",30
"210","sandy","day",1
"211","please","time",1
"212","please","country",1
"213","please","win",1
"214","please","disaster",1
"215","please","americans",1
"216","please","tell",12
"217","please","jobs",1
"218","please","economy",1
"219","please","voted",1
"220","please","day",1
"221","election","time",2
"222","election","days",2
"223","election","win",4
"224","election","people",1
"225","election","endorsed",1
"226","election","debate",1
"227","election","campaign",1
"228","election","news",1
"229","election","voters",2
"230","election","change",1
"231","election","florida",1
"232","election","god",1
"233","election","day",2
"234","election","thank",4
"235","help","time",1
"236","help","days",2
"237","help","country",1
"238","help","win",35
"239","help","support",1
"240","help","remember",1
"241","help","call",2
"242","help","people",1
"243","help","hey",1
"244","help","americans",4
"245","help","calls",27
"246","help","campaign",4
"247","help","voters",26
"248","help","tell",1
"249","help","jobs",2
"250","help","god",2
"251","help","final",25
"252","help","thank",1
"253","imagine","time",10
"254","imagine","promised",55
"255","imagine","days",5
"256","imagine","httpcoqnuazgd",50
"257","imagine","cantaffordmore",1
"258","hurricane","support",30
"259","hurricane","hey",2
"260","hurricane","disaster",30
"261","hurricane","relief",30
"262","hurricane","news",1
"263","hurricane","real",1
"264","hurricane","god",1
"265","hurricane","red",30
"266","time","via",3
"267","time","win",1
"268","time","support",1
"269","time","call",5
"270","time","disaster",1
"271","time","cnn",1
"272","time","tweet",2
"273","time","calls",1
"274","time","campaign",2
"275","time","plan",1
"276","time","real",5
"277","time","tell",1
"278","time","change",1
"279","time","florida",1
"280","time","voted",4
"281","time","hope",1
"282","promised","httpcoqnuazgd",50
"283","via","foxnews",3
"284","via","hey",6
"285","via","cnn",10
"286","via","calls",4
"287","via","news",3
"288","via","real",1
"289","via","change",1
"290","via","hope",1
"291","via","thank",1
"292","days","country",3
"293","days","people",1
"294","days","hey",1
"295","days","women",4
"296","days","news",1
"297","days","real",1
"298","days","voters",3
"299","days","voted",1
"300","days","final",1
"301","country","cantaffordmore",1
"302","country","endorsed",1
"303","country","americans",1
"304","country","real",1
"305","country","tell",1
"306","country","jobs",1
"307","country","god",1
"308","country","thank",1
"309","win","support",1
"310","win","remember",1
"311","win","calls",26
"312","win","campaign",4
"313","win","plan",1
"314","win","voters",26
"315","win","tell",1
"316","win","voted",1
"317","win","hope",2
"318","win","final",25
"319","support","cantaffordmore",2
"320","support","disaster",30
"321","support","relief",30
"322","support","calls",1
"323","support","plan",1
"324","support","god",1
"325","support","red",30
"326","support","herald",2
"327","remember","people",1
"328","remember","americans",1
"329","remember","plan",1
"330","remember","economy",8
"331","cantaffordmore","call",1
"332","cantaffordmore","people",1
"333","cantaffordmore","endorsed",6
"334","cantaffordmore","debate",1
"335","cantaffordmore","americans",1
"336","cantaffordmore","plan",1
"337","cantaffordmore","jobs",2
"338","cantaffordmore","economy",1
"339","call","people",1
"340","call","cnn",1
"341","call","plan",1
"342","call","real",5
"343","people","women",1
"344","people","cnn",1
"345","people","campaign",1
"346","people","plan",2
"347","people","real",1
"348","people","tell",1
"349","people","jobs",1
"350","people","voted",1
"351","people","day",1
"352","people","final",1
"353","foxnews","americans",1
"354","foxnews","cnn",20
"355","foxnews","news",1
"356","foxnews","real",1
"357","foxnews","tell",2
"358","foxnews","jobs",1
"359","foxnews","god",2
"360","foxnews","day",1
"361","foxnews","thank",2
"362","hey","americans",1
"363","hey","calls",2
"364","hey","real",3
"365","hey","florida",1
"366","disaster","debate",1
"367","disaster","relief",31
"368","disaster","calls",2
"369","disaster","red",30
"370","endorsed","tweet",1
"371","endorsed","jobs",3
"372","debate","final",1
"373","relief","red",30
"374","americans","real",3
"375","americans","hope",1
"376","americans","day",1
"377","women","message",1
"378","women","voters",1
"379","women","economy",1
"380","cnn","calls",4
"381","cnn","tell",2
"382","cnn","change",1
"383","cnn","hope",1
"384","cnn","day",2
"385","tweet","message",1
"386","tweet","calls",1
"387","message","tell",1
"388","calls","voters",27
"389","calls","god",1
"390","calls","hope",1
"391","calls","day",1
"392","calls","final",25
"393","campaign","tell",1
"394","campaign","florida",1
"395","campaign","hope",2
"396","news","real",2
"397","news","change",1
"398","plan","jobs",2
"399","plan","change",2
"400","plan","economy",3
"401","plan","hope",1
"402","real","change",2
"403","voters","jobs",3
"404","voters","day",1
"405","voters","final",25
"406","tell","voted",1
"407","jobs","day",1
"408","change","economy",1
"409","change","hope",5
"410","change","thank",3
"411","florida","hope",1
"412","florida","day",1
"413","voted","hope",1
"414","god","hope",1
"415","god","day",1
"416","god","thank",10
"417","hope","day",1
"418","hope","thank",4
