"","source","target","weight"
"393","benghazi","time",1
"394","benghazi","people",9
"395","benghazi","cantaffordmore",2
"396","benghazi","voting",1
"397","benghazi","please",7
"398","benghazi","via",4
"399","benghazi","country",1
"400","benghazi","taxes",1
"401","benghazi","americans",3
"402","benghazi","teaparty",3
"403","benghazi","real",1
"404","benghazi","lies",1
"405","benghazi","pres",3
"406","benghazi","hey",3
"407","benghazi","stand",3
"408","benghazi","hope",5
"409","benghazi","look",2
"410","day","time",1
"411","day","voted",2
"412","day","campaign",2
"413","day","support",2
"414","day","days",22
"415","day","week",27
"416","day","teaparty",1
"417","day","love",2
"418","day","hey",1
"419","day","hope",1
"420","day","call",1
"421","time","voted",2
"422","time","days",1
"423","time","cantaffordmore",9
"424","time","obama",2
"425","time","reppaulryan",1
"426","time","please",2
"427","time","country",1
"428","time","believe",1
"429","time","week",2
"430","time","money",2
"431","time","lies",1
"432","time","teamromney",9
"433","time","hope",2
"434","time","call",1
"435","time","look",1
"436","voted","obama",7
"437","voted","please",1
"438","voted","via",1
"439","voted","win",1
"440","voted","country",2
"441","voted","believe",28
"442","voted","americans",1
"443","voted","week",1
"444","voted","pres",1
"445","voted","hey",2
"446","voted","stand",1
"447","voted","hope",1
"448","campaign","support",2
"449","campaign","obama",3
"450","campaign","reppaulryan",6
"451","campaign","via",1
"452","campaign","win",1
"453","campaign","relief",2
"454","campaign","halloween",3
"455","campaign","week",1
"456","campaign","money",1
"457","campaign","realdonaldtrump",3
"458","campaign","love",1
"459","campaign","pres",1
"460","support","obama",1
"461","support","please",3
"462","support","country",2
"463","support","relief",9
"464","support","halloween",1
"465","support","disaster",2
"466","support","money",1
"467","support","lies",1
"468","support","love",3
"469","support","hurricane",1
"470","support","women",2
"471","support","look",1
"472","days","people",2
"473","days","voting",1
"474","days","obama",1
"475","days","win",2
"476","days","teaparty",1
"477","days","call",1
"478","people","cantaffordmore",1
"479","people","voting",3
"480","people","via",1
"481","people","win",1
"482","people","country",1
"483","people","believe",2
"484","people","taxes",1
"485","people","americans",1
"486","people","teaparty",1
"487","people","real",2
"488","people","lies",1
"489","people","love",1
"490","people","hurricane",1
"491","people","pres",1
"492","people","stand",1
"493","people","hope",6
"494","people","call",1
"495","people","poll",1
"496","cantaffordmore","via",1
"497","cantaffordmore","win",1
"498","cantaffordmore","taxes",3
"499","cantaffordmore","americans",7
"500","cantaffordmore","real",5
"501","cantaffordmore","agenda",1
"502","cantaffordmore","lies",2
"503","cantaffordmore","teamromney",10
"504","cantaffordmore","pres",2
"505","cantaffordmore","call",1
"506","voting","obama",4
"507","voting","believe",11
"508","voting","americans",1
"509","voting","week",1
"510","voting","love",1
"511","obama","via",3
"512","obama","win",1
"513","obama","country",2
"514","obama","halloween",1
"515","obama","americans",1
"516","obama","week",2
"517","obama","family",1
"518","obama","christie",1
"519","obama","hurricane",2
"520","obama","pres",1
"521","obama","women",3
"522","obama","look",1
"523","obama","poll",1
"524","reppaulryan","lies",1
"525","please","win",5
"526","please","believe",1
"527","please","week",1
"528","please","love",1
"529","please","hey",1
"530","please","call",7
"531","via","love",3
"532","via","hurricane",2
"533","via","hey",2
"534","via","call",2
"535","win","week",3
"536","win","realdonaldtrump",1
"537","win","final",2
"538","win","love",2
"539","win","hope",1
"540","country","disaster",1
"541","country","week",1
"542","country","gov",13
"543","country","realdonaldtrump",2
"544","country","agenda",2
"545","country","christie",13
"546","country","love",1
"547","country","pres",14
"548","relief","disaster",10
"549","relief","gov",1
"550","relief","christie",1
"551","relief","hurricane",2
"552","relief","pres",8
"553","believe","realdonaldtrump",3
"554","believe","hurricane",1
"555","believe","stand",1
"556","taxes","americans",3
"557","taxes","choice",34
"558","taxes","family",34
"559","taxes","lies",1
"560","halloween","choice",1
"561","halloween","pres",1
"562","halloween","women",1
"563","americans","teaparty",2
"564","americans","real",5
"565","americans","pres",1
"566","americans","hope",1
"567","disaster","realdonaldtrump",1
"568","disaster","hurricane",1
"569","disaster","pres",8
"570","disaster","women",5
"571","week","love",2
"572","week","hey",1
"573","teaparty","call",1
"574","teaparty","look",1
"575","choice","family",34
"576","choice","real",1
"577","family","money",1
"578","gov","christie",28
"579","gov","pres",13
"580","gov","look",1
"581","money","love",1
"582","money","hey",1
"583","real","lies",1
"584","real","pres",1
"585","real","hey",1
"586","realdonaldtrump","hope",2
"587","realdonaldtrump","call",2
"588","final","stand",12
"589","final","call",12
"590","christie","love",1
"591","christie","pres",13
"592","lies","teamromney",1
"593","hurricane","hope",1
"594","pres","poll",1
"595","stand","women",1
"596","stand","call",12
"597","women","poll",1
"598","hope","call",2
