"","source","target","weight"
"479","ready","broken",22
"480","ready","coloradans",22
"481","via","win",1
"482","via","hope",1
"483","via","day",3
"484","via","tell",3
"485","via","americans",1
"486","via","cnn",2
"487","time","please",2
"488","time","win",2
"489","time","tell",1
"490","time","americans",1
"491","time","money",2
"492","time","watch",2
"493","believe","support",1
"494","believe","care",10
"495","believe","hope",1
"496","believe","economy",1
"497","believe","future",3
"498","believe","love",1
"499","believe","money",1
"500","please","care",1
"501","please","tell",2
"502","please","americans",1
"503","please","love",1
"504","please","twitter",1
"505","please","watch",2
"506","support","care",1
"507","support","day",2
"508","support","love",2
"509","win","hope",1
"510","win","economy",1
"511","win","dear",1
"512","win","twitter",3
"513","care","tell",1
"514","care","tax",1
"515","care","world",1
"516","care","photo",1
"517","hope","world",1
"518","hope","cnn",1
"519","hope","gas",2
"520","economy","tell",7
"521","economy","watch",1
"522","day","love",2
"523","day","gas",1
"524","tell","reppaulryan",1
"525","tell","money",13
"526","tell","hey",1
"527","reppaulryan","tax",10
"528","httpcozjulxby","promises",18
"529","httpcozjulxby","broken",18
"530","httpcozjulxby","coloradans",18
"531","tax","money",1
"532","promises","broken",24
"533","promises","cnn",1
"534","promises","coloradans",22
"535","world","americans",1
"536","americans","cnn",2
"537","broken","coloradans",22
"538","photo","love",1
"539","photo","money",2
"540","cnn","dear",19
"541","cnn","hey",1
