"","source","target","weight"
"132","people","job",1
"133","people","bad",1
"134","people","happy",1
"135","people","moreyears",1
"136","people","obama",1
"137","people","nation",1
"138","night","speech",22
"139","night","voted",1
"140","night","won",1
"141","night","love",1
"142","night","tweet",1
"143","night","amazing",5
"144","night","obama",1
"145","speech","american",3
"146","speech","love",2
"147","speech","amazing",1
"148","speech","help",1
"149","speech","future",1
"150","speech","americans",1
"151","speech","please",1
"152","speech","feel",1
"153","speech","looking",2
"154","speech","call",1
"155","speech","stay",1
"156","speech","race",1
"157","speech","watch",2
"158","time","american",1
"159","time","love",1
"160","time","tweet",3
"161","time","amazing",1
"162","time","thanks",1
"163","time","future",1
"164","time","tyleroakley",16
"165","time","twitter",1
"166","time","usa",1
"167","time","hope",1
"168","time","please",1
"169","time","reason",16
"170","time","barack",1
"171","time","fix",16
"172","time","nation",1
"173","time","watch",1
"174","voted","american",1
"175","voted","love",1
"176","voted","white",2
"177","voted","hope",1
"178","voted","job",1
"179","voted","reason",1
"180","voted","call",2
"181","won","american",1
"182","won","teamobama",1
"183","won","help",1
"184","won","future",1
"185","won","twitter",1
"186","won","happy",3
"187","won","race",1
"188","american","amazing",1
"189","american","thanks",1
"190","american","white",3
"191","american","future",3
"192","american","usa",1
"193","american","house",2
"194","american","feel",1
"195","american","call",1
"196","american","reelection",1
"197","american","nation",1
"198","love","amazing",2
"199","love","feel",1
"200","love","barack",1
"201","love","race",1
"202","love","watch",1
"203","tweet","help",1
"204","tweet","twitter",5
"205","teamobama","usa",1
"206","teamobama","happy",2
"207","day","help",1
"208","day","white",1
"209","amazing","thanks",1
"210","amazing","americans",1
"211","amazing","barack",1
"212","amazing","race",1
"213","amazing","haha",3
"214","help","looking",1
"215","help","bad",1
"216","help","stay",4
"217","thanks","happy",1
"218","thanks","barack",1
"219","white","usa",5
"220","white","house",9
"221","white","call",2
"222","white","reelection",5
"223","white","party",5
"224","future","usa",1
"225","future","hope",1
"226","future","barack",1
"227","future","bright",11
"228","tyleroakley","reason",16
"229","tyleroakley","fix",16
"230","twitter","usa",1
"231","twitter","please",1
"232","usa","house",5
"233","usa","americans",1
"234","usa","presidente",1
"235","usa","happy",1
"236","usa","reelection",5
"237","usa","party",5
"238","hope","obama",1
"239","hope","nation",1
"240","house","reelection",5
"241","house","party",5
"242","please","happy",2
"243","please","stay",1
"244","please","welcome",1
"245","please","reelection",1
"246","blame","obama",1
"247","feel","bad",5
"248","presidente","barack",1
"249","looking","moreyears",1
"250","happy","barack",1
"251","moreyears","obama",1
"252","reason","fix",16
"253","stay","welcome",1
"254","reelection","party",5
