"","source","target","weight"
"145","bad","obama",4
"146","bad","time",1
"147","bad","world",3
"148","bad","americans",1
"149","robdelaney","httpcokxnyw",42
"150","robdelaney","mitt",4
"151","robdelaney","gay",23
"152","robdelaney","latinas",23
"153","robdelaney","voting",1
"154","robdelaney","america",2
"155","robdelaney","obama",2
"156","robdelaney","cantaffordmore",1
"157","robdelaney","via",1
"158","experience","httpcoclebdmr",23
"159","experience","voting",4
"160","experience","america",1
"161","experience","country",2
"162","experience","cantaffordmore",2
"163","experience","economy",30
"164","experience","moving",30
"165","mitt","deanstjames",1
"166","mitt","gop",2
"167","mitt","election",8
"168","mitt","voting",3
"169","mitt","change",2
"170","mitt","sandy",3
"171","mitt","america",3
"172","mitt","real",1
"173","mitt","benghazi",1
"174","mitt","help",2
"175","mitt","days",1
"176","mitt","ohio",3
"177","mitt","country",1
"178","mitt","obama",5
"179","mitt","cantaffordmore",4
"180","mitt","voted",3
"181","mitt","american",1
"182","mitt","campaign",4
"183","mitt","jobs",6
"184","mitt","ready",1
"185","mitt","via",2
"186","mitt","believe",2
"187","mitt","please",2
"188","mitt","support",5
"189","mitt","win",8
"190","mitt","hope",6
"191","mitt","economy",1
"192","mitt","day",2
"193","mitt","tell",1
"194","mitt","tax",1
"195","mitt","world",1
"196","mitt","love",2
"197","mitt","watch",2
"198","deanstjames","election",14
"199","deanstjames","america",14
"200","deanstjames","benghazi",2
"201","deanstjames","jobs",4
"202","deanstjames","via",1
"203","deanstjames","day",1
"204","deanstjames","hey",1
"205","gay","latinas",23
"206","gop","election",2
"207","gop","voting",6
"208","gop","sandy",5
"209","gop","america",3
"210","gop","real",1
"211","gop","benghazi",2
"212","gop","help",2
"213","gop","ohio",3
"214","gop","obama",2
"215","gop","cantaffordmore",1
"216","gop","afford",1
"217","gop","voted",1
"218","gop","american",2
"219","gop","campaign",2
"220","gop","jobs",7
"221","gop","via",4
"222","gop","time",1
"223","gop","believe",1
"224","gop","please",1
"225","gop","support",2
"226","gop","care",1
"227","gop","hope",3
"228","gop","economy",1
"229","gop","tell",1
"230","gop","future",1
"231","gop","reppaulryan",1
"232","gop","tax",1
"233","gop","moving",2
"234","gop","americans",3
"235","gop","cnn",1
"236","gop","love",1
"237","gop","fema",3
"238","httpcoclebdmr","economy",23
"239","httpcoclebdmr","moving",23
"240","election","voting",19
"241","election","change",2
"242","election","sandy",1
"243","election","america",18
"244","election","benghazi",2
"245","election","help",5
"246","election","days",6
"247","election","ohio",1
"248","election","cantaffordmore",1
"249","election","afford",1
"250","election","voted",1
"251","election","campaign",2
"252","election","jobs",2
"253","election","via",4
"254","election","time",1
"255","election","believe",2
"256","election","please",1
"257","election","win",12
"258","election","care",4
"259","election","hope",8
"260","election","economy",1
"261","election","day",16
"262","election","tell",4
"263","election","reppaulryan",1
"264","election","tax",1
"265","election","americans",1
"266","election","cnn",1
"267","election","love",1
"268","election","money",1
"269","election","dear",1
"270","election","hey",3
"271","election","watch",2
"272","voting","america",2
"273","voting","real",1
"274","voting","help",1
"275","voting","ohio",5
"276","voting","cantaffordmore",3
"277","voting","voted",2
"278","voting","via",2
"279","voting","believe",2
"280","voting","please",1
"281","voting","support",1
"282","voting","win",2
"283","voting","hope",6
"284","voting","economy",5
"285","voting","day",14
"286","voting","future",3
"287","voting","reppaulryan",1
"288","voting","moving",1
"289","voting","money",1
"290","voting","dear",1
"291","change","sandy",9
"292","change","real",47
"293","change","country",2
"294","change","cantaffordmore",1
"295","change","american",1
"296","change","campaign",2
"297","change","ready",46
"298","change","via",11
"299","change","time",1
"300","change","please",1
"301","change","win",3
"302","change","hope",1
"303","change","tell",4
"304","change","httpcozjulxby",41
"305","change","promises",33
"306","change","broken",33
"307","change","coloradans",33
"308","change","fema",1
"309","change","watch",1
"310","sandy","america",3
"311","sandy","benghazi",1
"312","sandy","help",13
"313","sandy","days",1
"314","sandy","ohio",4
"315","sandy","obama",1
"316","sandy","cantaffordmore",1
"317","sandy","american",1
"318","sandy","campaign",4
"319","sandy","via",10
"320","sandy","time",3
"321","sandy","please",4
"322","sandy","support",7
"323","sandy","care",2
"324","sandy","hope",1
"325","sandy","economy",1
"326","sandy","tell",3
"327","sandy","future",1
"328","sandy","tax",1
"329","sandy","world",1
"330","sandy","moving",4
"331","sandy","americans",1
"332","sandy","cnn",1
"333","sandy","money",2
"334","sandy","fema",7
"335","sandy","dear",1
"336","sandy","hey",1
"337","sandy","twitter",1
"338","sandy","watch",3
"339","america","real",1
"340","america","benghazi",5
"341","america","help",6
"342","america","days",3
"343","america","country",2
"344","america","obama",3
"345","america","cantaffordmore",3
"346","america","afford",1
"347","america","voted",7
"348","america","american",5
"349","america","campaign",1
"350","america","jobs",2
"351","america","time",4
"352","america","believe",6
"353","america","please",2
"354","america","support",2
"355","america","win",3
"356","america","hope",4
"357","america","economy",3
"358","america","day",1
"359","america","future",2
"360","america","tax",2
"361","america","world",3
"362","america","americans",1
"363","america","photo",1
"364","america","cnn",1
"365","america","love",1
"366","america","money",1
"367","america","fema",2
"368","america","watch",1
"369","real","country",2
"370","real","cantaffordmore",7
"371","real","american",1
"372","real","campaign",1
"373","real","jobs",1
"374","real","ready",47
"375","real","via",1
"376","real","please",1
"377","real","win",1
"378","real","care",1
"379","real","economy",1
"380","real","day",1
"381","real","httpcozjulxby",41
"382","real","promises",33
"383","real","world",1
"384","real","americans",7
"385","real","broken",33
"386","real","coloradans",33
"387","benghazi","help",1
"388","benghazi","days",2
"389","benghazi","voted",1
"390","benghazi","campaign",1
"391","benghazi","time",4
"392","benghazi","believe",2
"393","benghazi","please",16
"394","benghazi","economy",1
"395","benghazi","tell",2
"396","benghazi","americans",2
"397","benghazi","love",1
"398","benghazi","dear",4
"399","help","days",15
"400","help","ohio",18
"401","help","country",18
"402","help","campaign",1
"403","help","time",1
"404","help","please",1
"405","help","support",14
"406","help","win",5
"407","help","care",3
"408","help","hope",1
"409","help","future",1
"410","help","tax",1
"411","help","world",1
"412","help","photo",1
"413","help","money",2
"414","days","obama",5
"415","days","afford",3
"416","days","american",1
"417","days","campaign",1
"418","days","jobs",14
"419","days","time",3
"420","days","believe",1
"421","days","support",14
"422","days","win",1
"423","days","tell",1
"424","days","world",1
"425","days","twitter",1
"426","ohio","country",17
"427","ohio","obama",1
"428","ohio","campaign",2
"429","ohio","jobs",4
"430","ohio","via",2
"431","ohio","time",1
"432","ohio","please",1
"433","ohio","support",2
"434","ohio","win",1
"435","ohio","day",1
"436","ohio","reppaulryan",2
"437","ohio","photo",1
"438","ohio","love",1
"439","ohio","hey",2
"440","country","cantaffordmore",6
"441","country","voted",12
"442","country","american",1
"443","country","jobs",1
"444","country","ready",1
"445","country","please",1
"446","country","win",1
"447","country","hope",1
"448","country","economy",4
"449","country","future",2
"450","country","tax",1
"451","country","gas",2
"452","country","watch",2
"453","obama","cantaffordmore",1
"454","obama","jobs",1
"455","obama","via",1
"456","obama","win",3
"457","obama","tax",1
"458","obama","photo",2
"459","obama","money",1
"460","obama","fema",6
"461","obama","dear",1
"462","obama","twitter",1
"463","cantaffordmore","afford",12
"464","cantaffordmore","voted",1
"465","cantaffordmore","jobs",2
"466","cantaffordmore","ready",1
"467","cantaffordmore","via",2
"468","cantaffordmore","believe",1
"469","cantaffordmore","please",1
"470","cantaffordmore","economy",1
"471","cantaffordmore","day",1
"472","cantaffordmore","tell",1
"473","cantaffordmore","reppaulryan",1
"474","cantaffordmore","americans",6
"475","cantaffordmore","money",1
"476","cantaffordmore","fema",1
"477","cantaffordmore","gas",2
"478","cantaffordmore","watch",3
"479","afford","tax",1
"480","afford","americans",1
"481","afford","broken",1
"482","afford","fema",1
"483","afford","gas",20
"484","afford","hey",1
"485","voted","believe",3
"486","voted","support",1
"487","voted","hope",2
"488","voted","economy",4
"489","voted","future",2
"490","voted","reppaulryan",7
"491","voted","love",1
"492","voted","hey",1
"493","american","campaign",1
"494","american","jobs",2
"495","american","support",2
"496","american","economy",1
"497","american","future",1
"498","american","tax",1
"499","american","world",2
"500","american","fema",3
"501","american","hey",1
"502","campaign","ready",1
"503","campaign","time",2
"504","campaign","believe",1
"505","campaign","care",1
"506","campaign","day",1
"507","campaign","money",6
"508","campaign","fema",1
"509","campaign","hey",1
"510","jobs","via",1
"511","jobs","economy",2
"512","jobs","day",1
"513","jobs","tell",1
"514","jobs","world",3
"515","jobs","moving",1
"516","jobs","cnn",1
"517","jobs","dear",2
"518","ready","httpcozjulxby",41
"519","ready","promises",33
"520","ready","americans",1
"521","ready","broken",33
"522","ready","coloradans",33
"523","via","please",1
"524","via","hope",1
"525","via","tell",3
"526","via","tax",1
"527","via","world",1
"528","via","cnn",1
"529","via","love",1
"530","via","fema",1
"531","time","believe",1
"532","time","please",1
"533","time","support",2
"534","time","hope",1
"535","time","economy",1
"536","time","americans",1
"537","time","cnn",1
"538","time","money",1
"539","time","twitter",2
"540","believe","win",3
"541","believe","hope",2
"542","believe","future",2
"543","believe","dear",1
"544","believe","twitter",1
"545","please","support",2
"546","please","win",1
"547","please","tell",1
"548","please","fema",1
"549","please","dear",4
"550","please","hey",2
"551","support","hope",1
"552","support","economy",2
"553","support","reppaulryan",2
"554","support","fema",2
"555","win","care",1
"556","win","hope",7
"557","win","economy",3
"558","win","day",2
"559","win","world",1
"560","win","moving",1
"561","win","cnn",2
"562","win","money",1
"563","win","dear",1
"564","win","hey",1
"565","win","twitter",1
"566","care","economy",1
"567","care","day",3
"568","care","tell",3
"569","care","future",1
"570","care","tax",1
"571","care","money",1
"572","care","hey",4
"573","hope","economy",5
"574","economy","world",1
"575","economy","moving",31
"576","economy","americans",1
"577","economy","cnn",1
"578","economy","fema",1
"579","economy","gas",1
"580","economy","watch",1
"581","day","tell",3
"582","day","money",1
"583","day","hey",4
"584","tell","tax",1
"585","tell","moving",1
"586","tell","money",1
"587","tell","fema",2
"588","tell","hey",4
"589","future","tax",1
"590","future","love",1
"591","httpcozjulxby","promises",31
"592","httpcozjulxby","broken",31
"593","httpcozjulxby","coloradans",31
"594","tax","americans",1
"595","tax","money",1
"596","tax","fema",1
"597","tax","gas",1
"598","tax","hey",1
"599","promises","broken",33
"600","promises","coloradans",33
"601","world","americans",1
"602","world","dear",5
"603","americans","cnn",1
"604","broken","coloradans",33
"605","photo","money",1
"606","photo","dear",3
"607","love","money",2
"608","love","fema",2
"609","money","fema",2
"610","money","dear",1
"611","money","gas",1
"612","money","twitter",2
"613","fema","hey",1
"614","gas","watch",2
