"","source","target","weight"
"248","redcross","hey",2
"249","redcross","money",1
"250","redcross","visit",25
"251","redcross","donate",10
"252","towards","amp",24
"253","towards","election",17
"254","towards","americans",17
"255","towards","hurricane",24
"256","towards","thinking",24
"257","towards","change",24
"258","towards","polls",24
"259","donating","click",34
"260","donating","relief",34
"261","donating","amp",3
"262","donating","support",37
"263","donating","red",34
"264","donating","cross",34
"265","donating","please",34
"266","donating","campaign",1
"267","donating","americans",1
"268","donating","leadership",3
"269","donating","donate",1
"270","click","relief",34
"271","click","amp",1
"272","click","support",34
"273","click","red",34
"274","click","cross",34
"275","click","please",34
"276","click","change",1
"277","tax","relief",1
"278","tax","election",1
"279","tax","help",1
"280","tax","disaster",2
"281","tax","people",1
"282","tax","obama",3
"283","tax","hey",2
"284","tax","money",1
"285","tax","imagine",1
"286","tax","foxnews",7
"287","tax","life",1
"288","dear","relief",76
"289","dear","amp",5
"290","dear","election",4
"291","dear","support",1
"292","dear","red",9
"293","dear","cross",9
"294","dear","disaster",67
"295","dear","please",2
"296","dear","america",1
"297","dear","voted",1
"298","dear","hurricane",1
"299","dear","thank",5
"300","dear","white",1
"301","dear","house",1
"302","dear","polls",1
"303","dear","donate",1
"304","relief","tcot",5
"305","relief","amp",28
"306","relief","election",2
"307","relief","support",36
"308","relief","red",47
"309","relief","cross",47
"310","relief","help",5
"311","relief","disaster",97
"312","relief","please",34
"313","relief","people",4
"314","relief","campaign",10
"315","relief","americans",2
"316","relief","hurricane",31
"317","relief","obama",3
"318","relief","hey",4
"319","relief","paulryanvp",2
"320","relief","voters",1
"321","relief","money",1
"322","relief","thank",1
"323","relief","agree",1
"324","relief","imagine",1
"325","relief","visit",1
"326","relief","leadership",1
"327","relief","donate",3
"328","relief","teaparty",3
"329","relief","call",2
"330","deanstjames","tcot",2
"331","deanstjames","amp",6
"332","deanstjames","election",12
"333","deanstjames","america",15
"334","deanstjames","people",1
"335","deanstjames","americans",1
"336","deanstjames","thank",4
"337","deanstjames","white",5
"338","deanstjames","house",5
"339","tcot","amp",3
"340","tcot","election",8
"341","tcot","red",5
"342","tcot","cross",2
"343","tcot","help",3
"344","tcot","disaster",1
"345","tcot","america",3
"346","tcot","campaign",9
"347","tcot","voted",3
"348","tcot","americans",2
"349","tcot","hurricane",4
"350","tcot","cantaffordmore",4
"351","tcot","obama",8
"352","tcot","time",4
"353","tcot","week",1
"354","tcot","hey",6
"355","tcot","cnn",2
"356","tcot","paulryanvp",15
"357","tcot","via",4
"358","tcot","voters",2
"359","tcot","money",2
"360","tcot","thank",1
"361","tcot","change",4
"362","tcot","agree",1
"363","tcot","watch",10
"364","tcot","florida",3
"365","tcot","times",1
"366","tcot","polls",2
"367","tcot","win",5
"368","tcot","expandthemap",18
"369","tcot","teaparty",28
"370","tcot","call",3
"371","tcot","foxnews",3
"372","tcot","life",4
"373","tcot","american",3
"374","tcot","love",3
"375","amp","election",11
"376","amp","support",4
"377","amp","red",7
"378","amp","cross",7
"379","amp","help",4
"380","amp","disaster",7
"381","amp","please",10
"382","amp","america",3
"383","amp","people",4
"384","amp","campaign",5
"385","amp","voted",5
"386","amp","americans",7
"387","amp","hurricane",24
"388","amp","cantaffordmore",5
"389","amp","reppaulryan",2
"390","amp","obama",5
"391","amp","time",5
"392","amp","week",1
"393","amp","hey",3
"394","amp","cnn",2
"395","amp","paulryanvp",7
"396","amp","thinking",24
"397","amp","via",7
"398","amp","voters",1
"399","amp","money",6
"400","amp","thank",7
"401","amp","change",25
"402","amp","white",6
"403","amp","agree",2
"404","amp","govchristie",1
"405","amp","imagine",1
"406","amp","florida",7
"407","amp","house",1
"408","amp","polls",25
"409","amp","visit",2
"410","amp","leadership",8
"411","amp","win",4
"412","amp","donate",14
"413","amp","teaparty",2
"414","amp","call",2
"415","amp","foxnews",1
"416","amp","life",2
"417","amp","american",4
"418","amp","love",2
"419","election","support",1
"420","election","help",3
"421","election","disaster",1
"422","election","america",24
"423","election","people",1
"424","election","campaign",4
"425","election","americans",17
"426","election","reppaulryan",1
"427","election","time",2
"428","election","week",10
"429","election","hey",3
"430","election","paulryanvp",4
"431","election","thinking",1
"432","election","voters",1
"433","election","watch",5
"434","election","florida",1
"435","election","polls",1
"436","election","win",10
"437","election","donate",3
"438","election","call",2
"439","election","life",1
"440","election","american",1
"441","election","love",8
"442","support","red",61
"443","support","cross",61
"444","support","help",1
"445","support","disaster",2
"446","support","please",35
"447","support","people",2
"448","support","campaign",6
"449","support","americans",1
"450","support","reppaulryan",22
"451","support","thank",1
"452","support","polls",7
"453","support","visit",25
"454","support","leadership",3
"455","support","american",1
"456","support","love",1
"457","red","cross",92
"458","red","help",1
"459","red","disaster",2
"460","red","please",35
"461","red","people",3
"462","red","campaign",3
"463","red","obama",1
"464","red","time",1
"465","red","hey",2
"466","red","paulryanvp",1
"467","red","money",11
"468","red","thank",1
"469","red","visit",25
"470","red","donate",9
"471","red","teaparty",1
"472","cross","help",1
"473","cross","disaster",2
"474","cross","please",34
"475","cross","people",3
"476","cross","campaign",3
"477","cross","obama",1
"478","cross","time",1
"479","cross","hey",2
"480","cross","money",9
"481","cross","visit",25
"482","cross","donate",9
"483","help","disaster",3
"484","help","please",3
"485","help","america",11
"486","help","people",4
"487","help","campaign",1
"488","help","americans",8
"489","help","hurricane",3
"490","help","obama",1
"491","help","hey",2
"492","help","cnn",3
"493","help","paulryanvp",3
"494","help","thinking",1
"495","help","voters",1
"496","help","money",2
"497","help","thank",1
"498","help","change",1
"499","help","govchristie",4
"500","help","florida",2
"501","help","polls",1
"502","help","visit",1
"503","help","donate",2
"504","help","expandthemap",2
"505","help","teaparty",1
"506","help","call",2
"507","help","foxnews",2
"508","help","american",1
"509","disaster","america",1
"510","disaster","people",8
"511","disaster","campaign",2
"512","disaster","americans",3
"513","disaster","hurricane",5
"514","disaster","obama",2
"515","disaster","hey",2
"516","disaster","paulryanvp",3
"517","disaster","via",1
"518","disaster","money",2
"519","disaster","thank",1
"520","disaster","agree",1
"521","disaster","imagine",1
"522","disaster","visit",1
"523","disaster","leadership",1
"524","disaster","donate",1
"525","disaster","teaparty",1
"526","disaster","american",7
"527","please","america",4
"528","please","voted",1
"529","please","reppaulryan",2
"530","please","obama",3
"531","please","cnn",1
"532","please","paulryanvp",2
"533","please","via",2
"534","please","thank",1
"535","please","change",2
"536","please","agree",1
"537","please","watch",1
"538","please","donate",7
"539","please","life",1
"540","america","campaign",2
"541","america","voted",4
"542","america","cantaffordmore",6
"543","america","reppaulryan",2
"544","america","week",9
"545","america","paulryanvp",9
"546","america","thank",1
"547","america","white",1
"548","america","house",1
"549","america","fighting",1
"550","america","donate",1
"551","america","call",1
"552","america","life",1
"553","america","american",2
"554","america","love",8
"555","people","campaign",3
"556","people","americans",3
"557","people","hurricane",1
"558","people","cantaffordmore",1
"559","people","paulryanvp",1
"560","people","thinking",1
"561","people","via",1
"562","people","change",1
"563","people","white",1
"564","people","govchristie",1
"565","people","polls",1
"566","people","win",2
"567","people","call",2
"568","people","american",8
"569","campaign","americans",1
"570","campaign","hurricane",1
"571","campaign","obama",1
"572","campaign","time",2
"573","campaign","week",1
"574","campaign","hey",5
"575","campaign","voters",1
"576","campaign","money",4
"577","campaign","change",1
"578","campaign","white",1
"579","campaign","win",1
"580","campaign","donate",3
"581","campaign","teaparty",1
"582","campaign","life",4
"583","campaign","american",2
"584","voted","cantaffordmore",1
"585","voted","reppaulryan",12
"586","voted","obama",1
"587","voted","paulryanvp",7
"588","voted","white",1
"589","voted","florida",4
"590","voted","house",1
"591","voted","polls",1
"592","voted","teaparty",2
"593","voted","love",1
"594","americans","hurricane",1
"595","americans","cantaffordmore",4
"596","americans","time",1
"597","americans","cnn",2
"598","americans","thank",1
"599","americans","leadership",4
"600","americans","donate",1
"601","americans","teaparty",1
"602","americans","call",1
"603","americans","foxnews",2
"604","hurricane","hey",1
"605","hurricane","thinking",26
"606","hurricane","money",1
"607","hurricane","change",25
"608","hurricane","agree",4
"609","hurricane","polls",24
"610","hurricane","leadership",1
"611","hurricane","call",2
"612","cantaffordmore","reppaulryan",1
"613","cantaffordmore","time",1
"614","cantaffordmore","week",1
"615","cantaffordmore","paulryanvp",2
"616","cantaffordmore","via",2
"617","cantaffordmore","thank",1
"618","cantaffordmore","change",2
"619","cantaffordmore","fighting",1
"620","cantaffordmore","leadership",4
"621","cantaffordmore","american",2
"622","cantaffordmore","love",3
"623","reppaulryan","paulryanvp",6
"624","reppaulryan","voters",1
"625","reppaulryan","money",1
"626","reppaulryan","florida",4
"627","reppaulryan","fighting",8
"628","reppaulryan","polls",7
"629","reppaulryan","donate",1
"630","obama","time",3
"631","obama","hey",2
"632","obama","paulryanvp",4
"633","obama","via",2
"634","obama","money",1
"635","obama","white",1
"636","obama","imagine",1
"637","obama","donate",1
"638","obama","teaparty",3
"639","time","week",4
"640","time","hey",2
"641","time","paulryanvp",1
"642","time","voters",1
"643","time","money",1
"644","time","thank",1
"645","time","leadership",1
"646","time","win",3
"647","time","donate",1
"648","time","teaparty",1
"649","time","life",1
"650","week","hey",1
"651","week","paulryanvp",1
"652","week","voters",1
"653","week","agree",9
"654","week","win",1
"655","week","donate",1
"656","week","teaparty",1
"657","week","love",8
"658","hey","via",1
"659","hey","money",1
"660","hey","change",1
"661","hey","govchristie",1
"662","hey","imagine",2
"663","hey","times",4
"664","hey","visit",2
"665","hey","leadership",2
"666","hey","win",1
"667","hey","donate",2
"668","cnn","via",1
"669","cnn","voters",4
"670","cnn","watch",1
"671","cnn","teaparty",3
"672","cnn","foxnews",12
"673","cnn","love",1
"674","paulryanvp","white",1
"675","paulryanvp","imagine",1
"676","paulryanvp","florida",5
"677","paulryanvp","house",1
"678","paulryanvp","polls",2
"679","paulryanvp","leadership",1
"680","paulryanvp","win",2
"681","paulryanvp","teaparty",1
"682","paulryanvp","call",1
"683","paulryanvp","life",1
"684","thinking","money",1
"685","thinking","change",25
"686","thinking","polls",24
"687","via","thank",1
"688","via","change",3
"689","via","life",1
"690","via","american",4
"691","via","love",1
"692","voters","money",1
"693","voters","donate",1
"694","voters","foxnews",3
"695","money","change",1
"696","money","donate",6
"697","thank","fighting",1
"698","thank","leadership",1
"699","thank","life",2
"700","change","imagine",2
"701","change","times",1
"702","change","polls",24
"703","change","leadership",1
"704","change","american",1
"705","white","house",33
"706","white","leadership",1
"707","white","win",1
"708","agree","fighting",1
"709","agree","life",1
"710","govchristie","imagine",1
"711","govchristie","polls",1
"712","govchristie","visit",1
"713","govchristie","leadership",1
"714","govchristie","win",1
"715","imagine","leadership",1
"716","imagine","life",1
"717","imagine","promised",19
"718","watch","expandthemap",19
"719","watch","foxnews",1
"720","florida","teaparty",1
"721","house","leadership",1
"722","house","win",1
"723","polls","win",1
"724","polls","teaparty",1
"725","leadership","win",1
"726","leadership","love",1
"727","win","teaparty",1
"728","win","life",1
"729","teaparty","life",1
