"","source","target","weight"
"286","anndromney","voting",2
"287","anndromney","amp",7
"288","anndromney","day",2
"289","anndromney","tomorrow",3
"290","anndromney","mitt",1
"291","anndromney","friends",8
"292","anndromney","bring",8
"293","anndromney","love",6
"294","anndromney","family",8
"295","anndromney","votes",1
"296","anndromney","ready",8
"297","anndromney","choice",1
"298","sashay","rupaul",42
"299","recovery","amp",21
"300","recovery","help",9
"301","recovery","tomorrow",10
"302","recovery","mitt",1
"303","recovery","americans",10
"304","future","brighter",29
"305","future","voteobama",1
"306","future","voted",3
"307","future","voting",7
"308","future","day",3
"309","future","help",2
"310","future","time",1
"311","future","thank",1
"312","future","campaign",1
"313","future","waiting",26
"314","future","wins",1
"315","future","tomorrow",2
"316","future","family",2
"317","future","americans",2
"318","future","usa",1
"319","realdonaldtrump","voteobama",1
"320","realdonaldtrump","voted",1
"321","realdonaldtrump","amp",6
"322","realdonaldtrump","day",3
"323","realdonaldtrump","hope",1
"324","realdonaldtrump","people",2
"325","realdonaldtrump","world",1
"326","realdonaldtrump","ohio",1
"327","realdonaldtrump","love",6
"328","realdonaldtrump","votes",1
"329","realdonaldtrump","speech",1
"330","realdonaldtrump","believe",1
"331","realdonaldtrump","gonna",1
"332","bitch","voteobama",2
"333","bitch","please",2
"334","bitch","hope",4
"335","bitch","people",1
"336","bitch","luck",2
"337","bitch","mitt",1
"338","bitch","ass",6
"339","bitch","love",1
"340","bitch","god",2
"341","bitch","proud",1
"342","bitch","fight",1
"343","bitch","hey",2
"344","bitch","shit",1
"345","bitch","gonna",1
"346","bitch","white",1
"347","tcot","voted",2
"348","tcot","voting",5
"349","tcot","amp",7
"350","tcot","day",5
"351","tcot","help",3
"352","tcot","please",8
"353","tcot","hope",1
"354","tcot","thank",1
"355","tcot","campaign",2
"356","tcot","waiting",1
"357","tcot","wins",2
"358","tcot","people",6
"359","tcot","tomorrow",1
"360","tcot","bring",1
"361","tcot","love",2
"362","tcot","god",1
"363","tcot","votes",1
"364","tcot","hey",1
"365","tcot","via",1
"366","tcot","choice",2
"367","tcot","twitter",1
"368","tcot","stay",6
"369","path","prosperity",30
"370","path","amp",1
"371","path","help",30
"372","path","please",29
"373","prosperity","amp",1
"374","prosperity","help",30
"375","prosperity","please",29
"376","brighter","voteobama",1
"377","brighter","voting",6
"378","brighter","day",2
"379","brighter","help",2
"380","brighter","waiting",26
"381","brighter","tomorrow",2
"382","brighter","americans",2
"383","menhumor","voteobama",28
"384","voteobama","voting",2
"385","voteobama","waiting",1
"386","voteobama","wins",1
"387","voteobama","mitt",1
"388","voteobama","hey",9
"389","voted","voting",2
"390","voted","amp",3
"391","voted","day",1
"392","voted","help",2
"393","voted","please",1
"394","voted","time",2
"395","voted","hope",2
"396","voted","campaign",2
"397","voted","people",4
"398","voted","luck",1
"399","voted","mitt",3
"400","voted","ass",3
"401","voted","love",2
"402","voted","family",3
"403","voted","god",4
"404","voted","support",1
"405","voted","proud",4
"406","voted","believe",1
"407","voted","hey",1
"408","voted","twitter",2
"409","voted","americans",2
"410","voted","shit",2
"411","voted","gonna",1
"412","voting","amp",3
"413","voting","day",7
"414","voting","help",1
"415","voting","please",3
"416","voting","time",1
"417","voting","waiting",5
"418","voting","wins",1
"419","voting","people",2
"420","voting","tomorrow",1
"421","voting","mitt",2
"422","voting","world",49
"423","voting","ohio",4
"424","voting","love",1
"425","voting","family",1
"426","voting","god",1
"427","voting","lilduval",4
"428","voting","via",2
"429","voting","americans",2
"430","voting","shit",1
"431","voting","gonna",4
"432","voting","victory",1
"433","amp","day",3
"434","amp","help",2
"435","amp","please",16
"436","amp","time",1
"437","amp","thank",3
"438","amp","campaign",2
"439","amp","waiting",1
"440","amp","people",1
"441","amp","mitt",1
"442","amp","friends",1
"443","amp","ohio",7
"444","amp","bring",1
"445","amp","love",10
"446","amp","family",3
"447","amp","god",3
"448","amp","support",1
"449","amp","votes",3
"450","amp","speech",1
"451","amp","ready",1
"452","amp","via",2
"453","amp","choice",1
"454","amp","americans",1
"455","amp","shit",2
"456","amp","votos",1
"457","amp","white",3
"458","day","help",4
"459","day","please",3
"460","day","time",2
"461","day","hope",1
"462","day","thank",1
"463","day","waiting",1
"464","day","people",1
"465","day","luck",1
"466","day","tomorrow",14
"467","day","mitt",3
"468","day","world",1
"469","day","ohio",1
"470","day","ass",2
"471","day","love",1
"472","day","god",1
"473","day","support",1
"474","day","proud",2
"475","day","via",2
"476","day","choice",2
"477","day","americans",2
"478","day","shit",1
"479","day","gonna",3
"480","day","victory",2
"481","day","usa",2
"482","help","please",33
"483","help","hope",1
"484","help","people",1
"485","help","tomorrow",2
"486","help","mitt",3
"487","help","bring",44
"488","help","god",5
"489","help","support",1
"490","help","americans",2
"491","please","time",1
"492","please","people",6
"493","please","mitt",7
"494","please","ohio",3
"495","please","bring",3
"496","please","love",6
"497","please","family",1
"498","please","god",1
"499","please","believe",1
"500","please","hey",1
"501","please","choice",1
"502","please","twitter",1
"503","please","gonna",1
"504","please","stay",6
"505","time","hope",2
"506","time","people",3
"507","time","luck",1
"508","time","tomorrow",1
"509","time","friends",21
"510","time","ass",1
"511","time","family",21
"512","time","god",4
"513","time","votes",1
"514","time","speech",2
"515","time","hey",2
"516","time","via",3
"517","time","choice",1
"518","time","voters",3
"519","time","americans",3
"520","time","stay",1
"521","hope","thank",2
"522","hope","campaign",1
"523","hope","wins",1
"524","hope","people",1
"525","hope","bring",1
"526","hope","ass",1
"527","hope","god",1
"528","hope","proud",1
"529","hope","speech",1
"530","hope","americans",1
"531","hope","victory",1
"532","thank","campaign",3
"533","thank","people",1
"534","thank","ohio",2
"535","thank","family",2
"536","thank","god",6
"537","thank","proud",6
"538","thank","speech",1
"539","thank","believe",1
"540","thank","americans",1
"541","thank","hard",4
"542","thank","victory",2
"543","campaign","people",1
"544","campaign","ohio",2
"545","campaign","love",1
"546","campaign","family",1
"547","campaign","god",1
"548","campaign","proud",2
"549","campaign","believe",3
"550","campaign","ready",1
"551","campaign","hey",1
"552","campaign","via",2
"553","campaign","voters",1
"554","campaign","americans",1
"555","campaign","victory",2
"556","wins","people",1
"557","wins","ass",1
"558","wins","god",1
"559","wins","shit",1
"560","wins","white",1
"561","people","luck",1
"562","people","tomorrow",2
"563","people","mitt",2
"564","people","world",1
"565","people","ass",3
"566","people","god",4
"567","people","speech",3
"568","people","believe",8
"569","people","tell",1
"570","people","gonna",1
"571","people","victory",1
"572","people","stay",6
"573","luck","mitt",1
"574","luck","world",1
"575","luck","ohio",1
"576","luck","god",7
"577","luck","believe",1
"578","luck","via",1
"579","luck","gonna",1
"580","luck","victory",1
"581","tomorrow","mitt",1
"582","tomorrow","ass",8
"583","tomorrow","support",2
"584","tomorrow","speech",1
"585","tomorrow","ready",3
"586","tomorrow","hey",1
"587","tomorrow","lilduval",8
"588","tomorrow","americans",13
"589","tomorrow","gonna",8
"590","tomorrow","victory",1
"591","tomorrow","white",1
"592","mitt","world",1
"593","mitt","bring",1
"594","mitt","love",7
"595","mitt","family",2
"596","mitt","god",1
"597","mitt","support",1
"598","mitt","votes",1
"599","mitt","speech",1
"600","mitt","ready",1
"601","mitt","hey",2
"602","mitt","choice",1
"603","mitt","twitter",2
"604","mitt","americans",1
"605","mitt","hard",2
"606","mitt","victory",1
"607","mitt","usa",1
"608","world","god",1
"609","world","tell",1
"610","world","usa",1
"611","friends","bring",8
"612","friends","family",31
"613","friends","ready",8
"614","friends","tell",1
"615","ohio","god",1
"616","ohio","votes",2
"617","ohio","ready",1
"618","ohio","via",1
"619","ohio","polling",1
"620","ohio","voters",1
"621","ohio","hard",1
"622","ohio","victory",1
"623","ohio","stay",1
"624","bring","family",8
"625","bring","god",1
"626","bring","speech",1
"627","bring","ready",8
"628","ass","votes",1
"629","ass","gonna",10
"630","ass","white",1
"631","ass","stay",1
"632","love","proud",1
"633","love","fight",1
"634","love","choice",1
"635","love","americans",1
"636","family","god",5
"637","family","votes",1
"638","family","ready",8
"639","family","twitter",1
"640","family","tell",1
"641","family","usa",1
"642","god","support",1
"643","god","proud",1
"644","god","speech",1
"645","god","believe",1
"646","god","via",1
"647","god","hard",2
"648","god","tell",1
"649","god","usa",3
"650","support","proud",2
"651","support","lilduval",9
"652","support","americans",1
"653","support","victory",1
"654","proud","votes",1
"655","proud","fight",18
"656","proud","hard",6
"657","votes","tell",1
"658","votes","shit",1
"659","votes","white",1
"660","speech","hey",1
"661","speech","gonna",1
"662","speech","victory",5
"663","believe","choice",1
"664","fight","hard",1
"665","hey","victory",1
"666","lilduval","shit",1
"667","via","voters",3
"668","via","americans",3
"669","via","gonna",1
"670","polling","victory",1
"671","twitter","shit",2
"672","twitter","gonna",2
"673","voters","americans",3
"674","voters","victory",1
"675","americans","victory",1
"676","shit","gonna",1
"677","shit","white",1
"678","gonna","victory",2
"679","gonna","usa",1
