"","source","target","weight"
"127","plan","war",3
"128","plan","thedemocrats",1
"129","plan","americans",14
"130","plan","watch",16
"131","plan","obama",2
"132","plan","china",4
"133","policies","agree",89
"134","policies","trillion",1
"135","policies","romnesia",1
"136","policies","afford",91
"137","policies","policy",13
"138","policies","foreign",14
"139","policies","debates",1
"140","policies","american",1
"141","policies","cantaffordmore",1
"142","policies","jobs",1
"143","policies","people",1
"144","policies","job",1
"145","policies","time",1
"146","policies","real",1
"147","agree","don",1
"148","agree","romnesia",3
"149","agree","afford",90
"150","agree","policy",2
"151","agree","foreign",2
"152","agree","debates",2
"153","agree","win",1
"154","agree","voting",1
"155","agree","support",2
"156","agree","people",1
"157","agree","reppaulryan",13
"158","agree","obama",1
"159","tickets","ofaoh",50
"160","tickets","forwardamerica",50
"161","tickets","httpcocrofli",50
"162","tickets","midnight",50
"163","tickets","katyperry",1
"164","tickets","cleveland",50
"165","tickets","support",1
"166","tickets","hey",1
"167","tickets","ofafl",1
"168","ofaoh","forwardamerica",50
"169","ofaoh","httpcocrofli",50
"170","ofaoh","midnight",50
"171","ofaoh","cleveland",50
"172","ofaoh","look",1
"173","ofaoh","ohio",1
"174","math","trillion",1
"175","math","move",24
"176","math","cantaffordmore",1
"177","math","help",14
"178","math","jobs",1
"179","math","romneyresponse",1
"180","math","americans",14
"181","math","watch",8
"182","forwardamerica","httpcocrofli",50
"183","forwardamerica","midnight",50
"184","forwardamerica","cleveland",50
"185","httpcocrofli","midnight",50
"186","httpcocrofli","cleveland",50
"187","midnight","cleveland",50
"188","photo","move",3
"189","photo","world",1
"190","photo","gop",20
"191","photo","look",1
"192","photo","via",1
"193","photo","real",1
"194","photo","buy",20
"195","katyperry","vote",37
"196","katyperry","night",4
"197","katyperry","people",1
"198","katyperry","please",1
"199","katyperry","hey",1
"200","katyperry","obama",1
"201","bankrupt","cars",49
"202","bankrupt","don",1
"203","bankrupt","romnesia",37
"204","bankrupt","detroit",63
"205","bankrupt","night",12
"206","bankrupt","american",49
"207","bankrupt","people",1
"208","cars","romnesia",37
"209","cars","detroit",49
"210","cars","american",49
"211","cars","help",2
"212","trillion","don",35
"213","trillion","move",1
"214","trillion","american",1
"215","trillion","people",1
"216","trillion","country",4
"217","trillion","time",1
"218","trillion","cuts",31
"219","cleveland","hey",1
"220","don","romnesia",1
"221","don","detroit",7
"222","don","vote",4
"223","don","american",6
"224","don","people",13
"225","don","cnn",1
"226","don","ohio",6
"227","don","job",2
"228","don","cuts",31
"229","romnesia","detroit",37
"230","romnesia","afford",3
"231","romnesia","night",11
"232","romnesia","american",37
"233","romnesia","win",1
"234","romnesia","presidential",20
"235","romnesia","campaign",20
"236","won","john",36
"237","won","policy",1
"238","won","tonight",29
"239","won","foreign",1
"240","won","debates",1
"241","won","cantaffordmore",2
"242","won","leadership",31
"243","won","people",1
"244","won","cnn",36
"245","won","time",2
"246","won","lost",1
"247","won","thedemocrats",3
"248","won","king",36
"249","won","secure",28
"250","won","obama",2
"251","detroit","night",12
"252","detroit","american",49
"253","detroit","people",7
"254","afford","world",3
"255","afford","cuts",5
"256","afford","secure",5
"257","afford","wrong",1
"258","john","cnn",36
"259","john","king",37
"260","magicjohnson","vote",1
"261","magicjohnson","policy",33
"262","magicjohnson","tonight",33
"263","magicjohnson","foreign",33
"264","magicjohnson","people",1
"265","magicjohnson","candidate",33
"266","magicjohnson","please",1
"267","magicjohnson","job",2
"268","magicjohnson","fire",33
"269","magicjohnson","obama",1
"270","move","american",3
"271","move","support",1
"272","move","people",3
"273","move","look",3
"274","move","candidate",2
"275","move","country",3
"276","move","hey",1
"277","move","real",1
"278","move","earth",7
"279","move","watch",8
"280","vote","night",5
"281","vote","debates",3
"282","vote","world",2
"283","vote","american",5
"284","vote","gop",24
"285","vote","help",28
"286","vote","win",6
"287","vote","leadership",1
"288","vote","voting",3
"289","vote","support",2
"290","vote","presidential",1
"291","vote","people",2
"292","vote","look",5
"293","vote","country",5
"294","vote","please",4
"295","vote","job",23
"296","vote","time",3
"297","vote","via",1
"298","vote","hey",1
"299","vote","real",1
"300","vote","thedemocrats",24
"301","vote","americans",1
"302","vote","ofafl",25
"303","vote","watch",1
"304","vote","elections",24
"305","vote","obama",7
"306","vote","poll",2
"307","policy","night",1
"308","policy","tonight",33
"309","policy","foreign",75
"310","policy","world",7
"311","policy","gop",1
"312","policy","cantaffordmore",2
"313","policy","win",1
"314","policy","leadership",10
"315","policy","support",1
"316","policy","look",1
"317","policy","candidate",32
"318","policy","please",3
"319","policy","time",1
"320","policy","via",2
"321","policy","war",3
"322","policy","watch",2
"323","policy","fire",33
"324","policy","secure",2
"325","policy","wrong",1
"326","night","tonight",4
"327","night","foreign",1
"328","night","world",1
"329","night","american",1
"330","night","win",3
"331","night","support",3
"332","night","presidential",2
"333","night","job",2
"334","night","hey",1
"335","night","lost",13
"336","night","war",3
"337","night","earth",6
"338","night","watch",3
"339","night","obama",1
"340","night","poll",7
"341","tonight","foreign",33
"342","tonight","debates",1
"343","tonight","help",5
"344","tonight","win",5
"345","tonight","leadership",29
"346","tonight","presidential",5
"347","tonight","candidate",32
"348","tonight","campaign",6
"349","tonight","job",1
"350","tonight","romneyresponse",1
"351","tonight","watch",3
"352","tonight","fire",33
"353","tonight","secure",27
"354","foreign","world",7
"355","foreign","cantaffordmore",2
"356","foreign","win",1
"357","foreign","leadership",10
"358","foreign","look",1
"359","foreign","candidate",32
"360","foreign","please",3
"361","foreign","job",1
"362","foreign","time",1
"363","foreign","via",1
"364","foreign","war",3
"365","foreign","watch",2
"366","foreign","fire",33
"367","foreign","king",1
"368","foreign","secure",2
"369","foreign","wrong",1
"370","debates","world",1
"371","debates","american",1
"372","debates","cantaffordmore",10
"373","debates","help",1
"374","debates","jobs",2
"375","debates","leadership",1
"376","debates","support",2
"377","debates","people",1
"378","debates","candidate",1
"379","debates","please",1
"380","debates","romneyresponse",12
"381","debates","time",1
"382","debates","cuts",1
"383","debates","hey",1
"384","debates","lost",1
"385","debates","earth",1
"386","debates","wrong",2
"387","debates","obama",4
"388","debates","poll",1
"389","debates","china",1
"390","world","american",9
"391","world","gop",1
"392","world","cantaffordmore",4
"393","world","jobs",10
"394","world","leadership",6
"395","world","cnn",1
"396","world","job",1
"397","world","romneyresponse",3
"398","world","via",1
"399","world","lost",9
"400","world","real",1
"401","world","fire",1
"402","world","wrong",1
"403","world","poll",2
"404","world","china",9
"405","american","jobs",10
"406","american","support",2
"407","american","presidential",1
"408","american","people",16
"409","american","look",3
"410","american","ohio",6
"411","american","candidate",1
"412","american","time",1
"413","american","lost",10
"414","american","war",2
"415","american","obama",3
"416","american","china",9
"417","gop","ohio",1
"418","gop","please",3
"419","gop","thedemocrats",24
"420","gop","ofafl",24
"421","gop","fire",1
"422","gop","buy",20
"423","gop","elections",24
"424","gop","poll",1
"425","cantaffordmore","jobs",9
"426","cantaffordmore","leadership",5
"427","cantaffordmore","support",1
"428","cantaffordmore","cnn",1
"429","cantaffordmore","romneyresponse",13
"430","cantaffordmore","via",1
"431","cantaffordmore","cuts",1
"432","cantaffordmore","lost",2
"433","cantaffordmore","real",5
"434","cantaffordmore","americans",5
"435","cantaffordmore","wrong",3
"436","cantaffordmore","china",1
"437","help","win",15
"438","help","jobs",2
"439","help","support",1
"440","help","country",1
"441","help","please",2
"442","help","campaign",5
"443","help","job",23
"444","help","americans",14
"445","help","ofafl",2
"446","win","jobs",1
"447","win","voting",2
"448","win","presidential",2
"449","win","campaign",5
"450","win","job",1
"451","win","time",1
"452","win","real",8
"453","win","ofafl",1
"454","win","wrong",7
"455","jobs","people",1
"456","jobs","candidate",1
"457","jobs","romneyresponse",2
"458","jobs","time",1
"459","jobs","cuts",1
"460","jobs","lost",14
"461","jobs","watch",4
"462","jobs","china",14
"463","leadership","candidate",1
"464","leadership","real",6
"465","leadership","thedemocrats",1
"466","leadership","americans",5
"467","leadership","watch",2
"468","leadership","secure",31
"469","voting","presidential",1
"470","voting","look",1
"471","voting","ohio",3
"472","voting","job",2
"473","voting","time",1
"474","voting","wrong",1
"475","voting","poll",1
"476","support","presidential",1
"477","support","please",1
"478","support","via",1
"479","support","hey",2
"480","support","war",4
"481","support","americans",1
"482","support","ofafl",1
"483","support","obama",1
"484","presidential","cnn",1
"485","presidential","campaign",20
"486","presidential","via",1
"487","presidential","watch",1
"488","presidential","obama",2
"489","presidential","poll",2
"490","people","look",3
"491","people","ohio",6
"492","people","candidate",1
"493","people","country",1
"494","people","please",3
"495","people","job",1
"496","people","hey",1
"497","people","lost",1
"498","people","war",2
"499","people","americans",1
"500","look","cnn",1
"501","look","ohio",1
"502","look","country",17
"503","look","please",1
"504","look","campaign",2
"505","look","time",1
"506","look","hey",1
"507","look","real",1
"508","cnn","via",1
"509","cnn","king",36
"510","ohio","country",1
"511","ohio","hey",1
"512","candidate","country",2
"513","candidate","fire",32
"514","country","americans",3
"515","country","watch",1
"516","country","obama",1
"517","please","job",1
"518","please","time",1
"519","please","hey",1
"520","please","war",2
"521","campaign","time",1
"522","campaign","hey",1
"523","romneyresponse","cuts",1
"524","romneyresponse","wrong",1
"525","romneyresponse","china",1
"526","time","real",1
"527","time","war",10
"528","time","thedemocrats",2
"529","time","nation",4
"530","time","obama",1
"531","via","hey",1
"532","via","war",1
"533","via","watch",2
"534","cuts","war",1
"535","cuts","secure",5
"536","hey","watch",1
"537","hey","china",1
"538","lost","thedemocrats",1
"539","lost","china",10
"540","real","americans",5
"541","real","wrong",8
"542","war","nation",4
"543","earth","nation",10
"544","thedemocrats","ofafl",24
"545","thedemocrats","elections",24
"546","thedemocrats","obama",1
"547","americans","fire",1
"548","americans","poll",1
"549","ofafl","elections",24
"550","watch","secure",2
