"","source","target","weight"
"264","home","time",8
"265","home","nation",10
"266","home","war",11
"267","home","plan",1
"268","home","pay",6
"269","home","taxes",6
"270","home","fewer",6
"271","iran","israel",3
"272","iran","world",2
"273","iran","tcot",1
"274","iran","national",3
"275","iran","lead",2
"276","iran","gov",1
"277","iran","look",1
"278","iran","military",1
"279","iran","record",1
"280","israel","strong",1
"281","israel","hey",2
"282","israel","stand",1
"283","israel","tcot",1
"284","israel","national",3
"285","israel","presidential",1
"286","china","world",4
"287","china","country",1
"288","china","american",5
"289","china","httpcobxknlqp",1
"290","china","lie",1
"291","china","lost",4
"292","china","plan",6
"293","strong","stand",1
"294","strong","proud",1
"295","strong","leader",5
"296","strong","presidential",1
"297","world","american",4
"298","world","lost",4
"299","world","national",4
"300","country","american",1
"301","country","leader",1
"302","country","americans",2
"303","country","lead",1
"304","american","proud",1
"305","american","lost",4
"306","american","people",2
"307","american","election",1
"308","american","job",1
"309","time","nation",8
"310","time","war",8
"311","time","job",1
"312","time","gov",1
"313","time","military",4
"314","httpcobxknlqp","lie",14
"315","httpcobxknlqp","plan",1
"316","httpcobxknlqp","military",1
"317","httpcobxknlqp","record",4
"318","nation","war",10
"319","hey","love",1
"320","lie","plan",1
"321","lie","military",2
"322","lie","record",4
"323","stand","people",1
"324","lynndebate","gov",1
"325","lynndebate","fewer",2
"326","tcot","national",1
"327","tcot","pay",1
"328","tcot","look",1
"329","tcot","record",1
"330","free","getting",12
"331","free","gone",1
"332","proud","leader",1
"333","proud","love",1
"334","proud","record",2
"335","leader","lead",1
"336","people","job",1
"337","election","military",1
"338","real","americans",5
"339","pay","taxes",7
"340","pay","fewer",6
"341","taxes","fewer",6
"342","gov","military",5
"343","gov","fewer",1
"344","look","record",2
