"","source","target","weight"
"490","nation","tax",1
"491","nation","hope",1
"492","live","crowd",1
"493","live","final",12
"494","live","watch",25
"495","live","won",1
"496","live","american",4
"497","via","final",1
"498","via","usa",1
"499","via","stand",1
"500","via","video",2
"501","via","polls",1
"502","tax","jobs",1
"503","tax","money",1
"504","tax","pay",14
"505","crowd","watch",1
"506","crowd","night",1
"507","crowd","florida",1
"508","jobs","final",2
"509","jobs","american",3
"510","jobs","office",1
"511","jobs","don",2
"512","jobs","economy",1
"513","final","watch",11
"514","final","candidate",1
"515","final","don",2
"516","final","polls",1
"517","luck","hope",5
"518","hope","american",1
"519","hope","stand",1
"520","hope","night",1
"521","american","friends",1
"522","usa","night",1
"523","usa","bad",1
"524","office","party",1
"525","stand","friends",3
"526","volunteer","florida",1
"527","night","party",1
"528","party","economy",10
"529","friends","video",2
"530","friends","polls",1
"531","bad","economy",1
