"","source","target","weight"
"115","rocks","colorado",28
"116","rocks","tonight",2
"117","rocks","people",1
"118","rocks","country",1
"119","rocks","campaign",1
"120","rocks","via",1
"121","rocks","hey",1
"122","rocks","watch",2
"123","rocks","wrong",1
"124","nations","dictators",43
"125","nations","america",43
"126","nations","freed",43
"127","nations","dictated",42
"128","nations","debates",2
"129","nations","gop",2
"130","nations","please",1
"131","nations","reppaulryan",5
"132","machines","zacharyquinto",36
"133","machines","vote",2
"134","machines","debates",1
"135","machines","win",36
"136","machines","voting",45
"137","machines","cnn",1
"138","machines","ohio",21
"139","machines","candidate",22
"140","machines","hey",2
"141","machines","fire",1
"142","machines","buy",24
"143","machines","obama",1
"144","couples","repulsive",48
"145","couples","sex",51
"146","couples","httpcoekvqhs",42
"147","couples","please",1
"148","red","colorado",28
"149","red","tonight",2
"150","red","people",1
"151","red","country",1
"152","red","campaign",1
"153","red","via",1
"154","red","hey",1
"155","red","watch",2
"156","dictators","america",44
"157","dictators","freed",43
"158","dictators","dictated",42
"159","dictators","debates",2
"160","dictators","gop",2
"161","dictators","please",1
"162","america","freed",43
"163","america","repulsive",1
"164","america","dictated",42
"165","america","vote",1
"166","america","policy",14
"167","america","night",1
"168","america","tonight",3
"169","america","foreign",15
"170","america","debates",16
"171","america","world",19
"172","america","american",1
"173","america","gop",3
"174","america","cantaffordmore",7
"175","america","help",29
"176","america","leadership",17
"177","america","support",21
"178","america","ohio",1
"179","america","country",4
"180","america","please",2
"181","america","reppaulryan",11
"182","america","job",1
"183","america","romneyresponse",7
"184","america","real",5
"185","america","war",1
"186","america","earth",26
"187","america","nation",22
"188","america","king",12
"189","america","elections",1
"190","america","obama",2
"191","america","poll",10
"192","freed","dictated",42
"193","freed","debates",2
"194","freed","gop",2
"195","freed","please",1
"196","repulsive","sex",48
"197","repulsive","httpcoekvqhs",42
"198","sex","httpcoekvqhs",42
"199","dictated","debates",2
"200","dictated","gop",2
"201","dictated","please",1
"202","zacharyquinto","win",16
"203","zacharyquinto","voting",16
"204","zacharyquinto","ohio",16
"205","zacharyquinto","candidate",20
"206","zacharyquinto","buy",20
"207","colorado","vote",1
"208","colorado","tonight",9
"209","colorado","cantaffordmore",1
"210","colorado","win",1
"211","colorado","ohio",4
"212","colorado","country",1
"213","colorado","campaign",1
"214","colorado","romneyresponse",8
"215","colorado","war",1
"216","vote","policy",1
"217","vote","foreign",1
"218","vote","debates",13
"219","vote","american",3
"220","vote","gop",23
"221","vote","cantaffordmore",1
"222","vote","help",1
"223","vote","win",2
"224","vote","jobs",2
"225","vote","leadership",1
"226","vote","voting",4
"227","vote","support",1
"228","vote","presidential",1
"229","vote","look",1
"230","vote","ohio",3
"231","vote","candidate",1
"232","vote","country",2
"233","vote","please",4
"234","vote","reppaulryan",1
"235","vote","campaign",2
"236","vote","time",1
"237","vote","via",1
"238","vote","hey",3
"239","vote","real",1
"240","vote","war",2
"241","vote","earth",2
"242","vote","thedemocrats",21
"243","vote","americans",2
"244","vote","ofafl",21
"245","vote","fire",1
"246","vote","buy",1
"247","vote","elections",21
"248","vote","wrong",2
"249","vote","obama",1
"250","vote","poll",6
"251","vote","china",1
"252","policy","night",2
"253","policy","foreign",54
"254","policy","world",22
"255","policy","american",2
"256","policy","gop",2
"257","policy","cantaffordmore",8
"258","policy","jobs",2
"259","policy","leadership",13
"260","policy","presidential",1
"261","policy","look",1
"262","policy","cnn",1
"263","policy","country",1
"264","policy","job",1
"265","policy","via",2
"266","policy","war",1
"267","policy","fire",1
"268","night","tonight",7
"269","night","foreign",2
"270","night","win",2
"271","night","leadership",1
"272","night","voting",1
"273","night","support",1
"274","night","presidential",2
"275","night","ohio",4
"276","night","candidate",1
"277","night","job",3
"278","night","nation",1
"279","night","watch",4
"280","night","obama",1
"281","night","poll",2
"282","tonight","debates",3
"283","tonight","american",1
"284","tonight","win",1
"285","tonight","support",1
"286","tonight","presidential",1
"287","tonight","people",1
"288","tonight","look",2
"289","tonight","campaign",1
"290","tonight","romneyresponse",11
"291","tonight","via",6
"292","tonight","real",3
"293","tonight","nation",3
"294","tonight","watch",4
"295","tonight","obama",1
"296","foreign","world",22
"297","foreign","american",2
"298","foreign","gop",3
"299","foreign","cantaffordmore",8
"300","foreign","jobs",1
"301","foreign","leadership",13
"302","foreign","presidential",1
"303","foreign","look",1
"304","foreign","cnn",1
"305","foreign","country",1
"306","foreign","job",1
"307","foreign","via",1
"308","foreign","war",1
"309","foreign","fire",10
"310","foreign","elections",1
"311","foreign","china",1
"312","debates","world",6
"313","debates","american",1
"314","debates","gop",6
"315","debates","cantaffordmore",8
"316","debates","help",1
"317","debates","win",1
"318","debates","jobs",4
"319","debates","leadership",4
"320","debates","voting",1
"321","debates","support",2
"322","debates","presidential",1
"323","debates","people",1
"324","debates","cnn",1
"325","debates","ohio",5
"326","debates","please",2
"327","debates","campaign",1
"328","debates","romneyresponse",15
"329","debates","hey",1
"330","debates","lost",1
"331","debates","real",3
"332","debates","earth",2
"333","debates","nation",2
"334","debates","poll",7
"335","world","american",14
"336","world","gop",2
"337","world","cantaffordmore",12
"338","world","help",1
"339","world","jobs",14
"340","world","leadership",17
"341","world","look",1
"342","world","romneyresponse",3
"343","world","lost",14
"344","world","poll",1
"345","world","china",14
"346","american","win",2
"347","american","jobs",17
"348","american","support",2
"349","american","presidential",1
"350","american","people",7
"351","american","look",1
"352","american","reppaulryan",1
"353","american","via",1
"354","american","lost",16
"355","american","nation",1
"356","american","fire",1
"357","american","wrong",1
"358","american","china",16
"359","gop","jobs",1
"360","gop","voting",2
"361","gop","support",1
"362","gop","people",1
"363","gop","ohio",6
"364","gop","candidate",1
"365","gop","country",4
"366","gop","romneyresponse",1
"367","gop","via",1
"368","gop","real",1
"369","gop","thedemocrats",21
"370","gop","ofafl",21
"371","gop","elections",21
"372","cantaffordmore","jobs",10
"373","cantaffordmore","leadership",8
"374","cantaffordmore","country",6
"375","cantaffordmore","romneyresponse",12
"376","cantaffordmore","real",8
"377","cantaffordmore","americans",8
"378","help","support",20
"379","help","country",2
"380","help","please",2
"381","help","job",2
"382","help","time",1
"383","help","earth",20
"384","help","nation",20
"385","win","voting",36
"386","win","support",2
"387","win","presidential",3
"388","win","people",2
"389","win","look",1
"390","win","ohio",20
"391","win","reppaulryan",2
"392","win","hey",2
"393","win","buy",3
"394","win","obama",1
"395","jobs","campaign",1
"396","jobs","romneyresponse",3
"397","jobs","via",2
"398","jobs","cuts",2
"399","jobs","lost",18
"400","jobs","obama",1
"401","jobs","china",20
"402","leadership","job",2
"403","leadership","real",9
"404","leadership","americans",8
"405","leadership","nation",8
"406","voting","cnn",1
"407","voting","ohio",22
"408","voting","candidate",1
"409","voting","please",1
"410","voting","via",1
"411","voting","hey",2
"412","voting","fire",1
"413","voting","buy",3
"414","voting","obama",1
"415","support","people",1
"416","support","please",10
"417","support","reppaulryan",24
"418","support","earth",20
"419","support","nation",20
"420","presidential","look",1
"421","presidential","cnn",2
"422","presidential","romneyresponse",2
"423","presidential","via",1
"424","presidential","watch",1
"425","presidential","poll",2
"426","people","look",1
"427","people","cnn",1
"428","people","ohio",1
"429","people","candidate",2
"430","people","country",2
"431","people","reppaulryan",1
"432","people","job",1
"433","people","cuts",1
"434","people","lost",1
"435","people","real",1
"436","people","americans",1
"437","people","nation",1
"438","people","fire",1
"439","look","cnn",4
"440","look","ohio",3
"441","look","campaign",1
"442","look","nation",2
"443","look","wrong",4
"444","cnn","ohio",4
"445","cnn","reppaulryan",1
"446","cnn","campaign",1
"447","ohio","campaign",1
"448","ohio","time",1
"449","ohio","real",1
"450","ohio","fire",1
"451","ohio","buy",1
"452","ohio","wrong",3
"453","candidate","campaign",2
"454","candidate","via",1
"455","candidate","buy",21
"456","country","job",1
"457","country","time",1
"458","country","real",1
"459","please","time",1
"460","please","real",1
"461","reppaulryan","hey",1
"462","reppaulryan","real",1
"463","reppaulryan","king",12
"464","job","time",1
"465","job","cuts",1
"466","job","hey",1
"467","job","real",1
"468","job","nation",2
"469","job","fire",1
"470","romneyresponse","time",1
"471","romneyresponse","real",3
"472","time","via",1
"473","time","hey",1
"474","time","real",1
"475","time","wrong",1
"476","time","obama",2
"477","via","war",3
"478","via","poll",3
"479","via","china",1
"480","cuts","secure",12
"481","hey","real",1
"482","hey","watch",1
"483","hey","buy",2
"484","hey","china",1
"485","lost","china",16
"486","real","americans",8
"487","real","wrong",1
"488","war","wrong",1
"489","earth","americans",1
"490","earth","nation",22
"491","thedemocrats","ofafl",21
"492","thedemocrats","elections",21
"493","americans","poll",1
"494","ofafl","elections",21
"495","watch","obama",1
"496","fire","buy",1
"497","buy","wrong",1
"498","buy","obama",1
"499","wrong","obama",1
