"","source","target","weight"
"214","mitt","endorses",1
"215","mitt","ready",1
"216","mitt","policy",1
"217","mitt","plan",2
"218","mitt","cantaffordmore",1
"219","voting","people",3
"220","voting","voted",8
"221","voting","time",3
"222","voting","day",1
"223","voting","obama",4
"224","voting","please",1
"225","voting","stop",1
"226","voting","debate",2
"227","voting","country",1
"228","voting","realdonaldtrump",1
"229","voting","myfirsttime",2
"230","voting","barack",3
"231","voting","change",1
"232","mourdock","support",37
"233","mourdock","campaign",4
"234","mourdock","god",36
"235","mourdock","endorsement",6
"236","mourdock","intended",36
"237","mourdock","richard",24
"238","mourdock","benghazi",1
"239","mourdock","night",3
"240","support","people",1
"241","support","believe",1
"242","support","endorsed",2
"243","support","time",1
"244","support","god",36
"245","support","obama",7
"246","support","stop",1
"247","support","intended",36
"248","support","richard",11
"249","support","thank",2
"250","support","benghazi",1
"251","people","campaign",6
"252","people","voted",1
"253","people","endorsed",1
"254","people","time",1
"255","people","god",2
"256","people","help",1
"257","people","endorses",1
"258","people","obama",1
"259","people","endorsement",1
"260","people","future",20
"261","people","plan",1
"262","people","please",1
"263","people","american",3
"264","people","stop",3
"265","people","hey",4
"266","people","country",4
"267","people","money",3
"268","people","benghazi",4
"269","people","barack",2
"270","people","workers",9
"271","believe","win",1
"272","believe","thank",1
"273","believe","usa",1
"274","believe","night",11
"275","jobs","endorsed",46
"276","jobs","time",2
"277","jobs","help",1
"278","jobs","white",1
"279","jobs","policy",46
"280","jobs","foreign",46
"281","jobs","plan",10
"282","jobs","please",1
"283","jobs","american",2
"284","jobs","getting",1
"285","jobs","hard",1
"286","jobs","money",1
"287","jobs","workers",3
"288","campaign","day",2
"289","campaign","help",7
"290","campaign","win",8
"291","campaign","stop",1
"292","campaign","country",1
"293","campaign","richard",4
"294","campaign","usa",2
"295","campaign","hard",1
"296","campaign","money",1
"297","campaign","myfirsttime",11
"298","voted","time",2
"299","voted","endorses",5
"300","voted","win",1
"301","voted","obama",5
"302","voted","plan",5
"303","voted","myfirsttime",1
"304","endorsed","win",1
"305","endorsed","obama",1
"306","endorsed","policy",46
"307","endorsed","foreign",46
"308","endorsed","thank",2
"309","time","day",2
"310","time","win",1
"311","time","obama",19
"312","time","ready",2
"313","time","please",2
"314","time","american",3
"315","time","debate",3
"316","time","hey",1
"317","time","getting",2
"318","time","usa",1
"319","god","win",1
"320","god","obama",1
"321","god","hey",1
"322","god","country",1
"323","god","intended",36
"324","god","richard",10
"325","god","thank",1
"326","god","usa",1
"327","god","money",1
"328","god","benghazi",1
"329","god","barack",1
"330","god","look",1
"331","day","win",1
"332","day","obama",1
"333","day","please",1
"334","day","stop",6
"335","day","debate",1
"336","day","realdonaldtrump",1
"337","day","thank",1
"338","day","cantaffordmore",3
"339","day","usa",1
"340","day","night",5
"341","help","win",8
"342","help","please",1
"343","help","debate",1
"344","help","hey",1
"345","help","country",4
"346","help","money",1
"347","help","benghazi",1
"348","help","barack",1
"349","white","barack",1
"350","endorses","obama",8
"351","endorses","plan",5
"352","endorses","cbsthismorning",1
"353","endorses","washington",1
"354","endorses","change",8
"355","win","please",3
"356","win","realdonaldtrump",1
"357","win","virginia",1
"358","win","usa",1
"359","win","hard",1
"360","obama","endorsement",1
"361","obama","plan",5
"362","obama","please",1
"363","obama","crowd",1
"364","obama","getting",1
"365","obama","washington",2
"366","ready","debate",1
"367","ready","thank",25
"368","policy","foreign",49
"369","endorsement","american",1
"370","endorsement","cbsthismorning",36
"371","endorsement","washington",1
"372","future","american",1
"373","plan","workers",1
"374","please","stop",1
"375","please","realdonaldtrump",1
"376","please","thank",1
"377","please","night",1
"378","please","barack",1
"379","please","change",1
"380","american","usa",1
"381","american","workers",12
"382","stop","crowd",8
"383","stop","country",3
"384","stop","night",1
"385","debate","getting",1
"386","debate","night",1
"387","crowd","virginia",1
"388","hey","benghazi",2
"389","hey","barack",10
"390","hey","change",1
"391","country","usa",1
"392","country","barack",1
"393","realdonaldtrump","change",1
"394","getting","virginia",14
"395","getting","washington",12
"396","getting","benghazi",1
"397","getting","workers",1
"398","intended","richard",10
"399","richard","benghazi",1
"400","richard","night",3
"401","thank","usa",1
"402","usa","hard",1
"403","usa","money",1
"404","usa","myfirsttime",1
"405","usa","barack",2
"406","hard","benghazi",1
"407","hard","night",1
"408","money","benghazi",1
"409","money","barack",1
