"","source","target","weight"
"89","pregnancies","mourdock",80
"90","pregnancies","god",81
"91","gwenstefani","httpcoueqlavf",36
"92","gwenstefani","people",2
"93","gwenstefani","benghazi",1
"94","gwenstefani","look",1
"95","claims","rape",80
"96","claims","richard",80
"97","claims","mourdock",80
"98","claims","realdonaldtrump",1
"99","claims","god",80
"100","claims","trump",1
"101","claims","cantaffordmore",1
"102","claims","tell",1
"103","claims","guy",1
"104","vegas","force",1
"105","vegas","forward",2
"106","vegas","time",2
"107","vegas","stop",2
"108","vegas","tonight",5
"109","vegas","campaign",1
"110","vegas","help",1
"111","vegas","romnesia",1
"112","vegas","lies",1
"113","vegas","getting",14
"114","chant","speech",7
"115","force","bear",40
"116","force","rape",41
"117","force","attacker",40
"118","force","victims",41
"119","force","child",40
"120","force","sun",1
"121","force","mourdock",41
"122","force","god",40
"123","force","stop",2
"124","force","tonight",1
"125","force","tell",1
"126","bear","rape",40
"127","bear","attacker",40
"128","bear","victims",40
"129","bear","child",40
"130","bear","mourdock",40
"131","bear","god",40
"132","bear","please",1
"133","bear","win",1
"134","rape","attacker",40
"135","rape","victims",42
"136","rape","richard",80
"137","rape","child",41
"138","rape","mourdock",128
"139","rape","realdonaldtrump",4
"140","rape","god",124
"141","rape","voted",1
"142","rape","stop",1
"143","rape","campaign",1
"144","rape","help",1
"145","rape","candidate",1
"146","rape","live",1
"147","attacker","victims",40
"148","attacker","child",40
"149","attacker","mourdock",40
"150","attacker","god",40
"151","fired","voting",3
"152","fired","colorado",12
"153","fired","speech",14
"154","fired","watch",14
"155","fired","iowa",1
"156","chasing","sun",36
"157","chasing","god",1
"158","chasing","guy",1
"159","victims","child",40
"160","victims","mourdock",41
"161","victims","god",41
"162","victims","please",1
"163","victims","help",1
"164","richard","mourdock",93
"165","richard","god",80
"166","richard","benghazi",1
"167","richard","campaign",7
"168","richard","lies",1
"169","richard","candidate",3
"170","forward","past",26
"171","forward","plan",4
"172","forward","debate",1
"173","forward","time",3
"174","forward","jobs",1
"175","forward","voted",2
"176","forward","watch",1
"177","forward","tonight",1
"178","forward","campaign",1
"179","forward","hey",1
"180","forward","video",1
"181","forward","obama",1
"182","forward","getting",6
"183","forward","world",1
"184","forward","voters",1
"185","child","mourdock",40
"186","child","god",40
"187","child","stop",1
"188","child","campaign",1
"189","child","help",1
"190","sun","god",1
"191","sun","tell",1
"192","sun","guy",1
"193","past","plan",1
"194","past","obama",1
"195","mourdock","realdonaldtrump",4
"196","mourdock","god",121
"197","mourdock","benghazi",1
"198","mourdock","campaign",7
"199","mourdock","lies",1
"200","mourdock","candidate",3
"201","realdonaldtrump","please",1
"202","realdonaldtrump","time",2
"203","realdonaldtrump","real",2
"204","realdonaldtrump","american",1
"205","realdonaldtrump","campaign",2
"206","realdonaldtrump","trump",4
"207","realdonaldtrump","records",15
"208","god","people",1
"209","god","reppaulryan",3
"210","god","jobs",1
"211","god","real",1
"212","god","obama",1
"213","god","candidate",1
"214","voting","people",1
"215","voting","please",1
"216","voting","time",1
"217","voting","voted",13
"218","voting","colorado",4
"219","voting","watch",1
"220","voting","real",1
"221","voting","american",2
"222","voting","hey",1
"223","voting","tell",12
"224","voting","world",1
"225","voting","guy",1
"226","voting","voters",1
"227","plan","please",1
"228","plan","jobs",28
"229","plan","look",3
"230","plan","watch",3
"231","plan","americans",3
"232","plan","help",4
"233","plan","video",1
"234","plan","romnesia",5
"235","plan","cantaffordmore",1
"236","plan","china",9
"237","plan","economy",1
"238","plan","voters",2
"239","plan","create",26
"240","debate","time",1
"241","debate","watch",1
"242","debate","win",1
"243","debate","tonight",2
"244","debate","american",4
"245","debate","via",1
"246","debate","romnesia",4
"247","debate","lies",1
"248","debate","night",6
"249","debate","getting",1
"250","debate","world",1
"251","debate","voters",2
"252","debate","live",1
"253","people","please",2
"254","people","jobs",1
"255","people","benghazi",3
"256","people","look",1
"257","people","stop",3
"258","people","real",1
"259","people","american",3
"260","people","campaign",1
"261","people","hey",1
"262","people","video",1
"263","people","lies",1
"264","people","obama",1
"265","people","getting",1
"266","people","libya",1
"267","people","world",2
"268","people","guy",1
"269","people","try",1
"270","people","live",1
"271","please","benghazi",1
"272","please","voted",1
"273","please","look",1
"274","please","stop",2
"275","please","watch",1
"276","please","win",2
"277","please","campaign",2
"278","please","hey",2
"279","please","help",7
"280","please","romnesia",1
"281","please","obama",4
"282","please","tell",1
"283","please","libya",2
"284","please","war",1
"285","please","try",1
"286","time","benghazi",1
"287","time","voted",2
"288","time","tonight",1
"289","time","hey",1
"290","time","getting",2
"291","jobs","speech",1
"292","jobs","watch",1
"293","jobs","real",1
"294","jobs","american",1
"295","jobs","help",1
"296","jobs","china",11
"297","jobs","world",2
"298","jobs","create",27
"299","benghazi","stop",1
"300","benghazi","real",2
"301","benghazi","american",2
"302","benghazi","americans",6
"303","benghazi","campaign",1
"304","benghazi","hey",2
"305","benghazi","help",2
"306","benghazi","video",2
"307","benghazi","lies",5
"308","benghazi","obama",1
"309","benghazi","leadership",1
"310","benghazi","libya",5
"311","benghazi","war",1
"312","voted","hey",1
"313","voted","help",1
"314","voted","romnesia",1
"315","voted","tell",12
"316","colorado","stop",14
"317","colorado","watch",14
"318","colorado","voters",2
"319","colorado","live",14
"320","speech","watch",14
"321","speech","video",1
"322","speech","romnesia",1
"323","look","campaign",1
"324","look","hey",2
"325","look","obama",1
"326","look","try",20
"327","stop","watch",14
"328","stop","tonight",3
"329","stop","american",1
"330","stop","americans",3
"331","stop","campaign",2
"332","stop","help",1
"333","stop","economy",1
"334","stop","iowa",3
"335","stop","try",1
"336","stop","live",14
"337","watch","hey",2
"338","watch","video",1
"339","watch","getting",1
"340","watch","leadership",1
"341","watch","guy",1
"342","watch","live",15
"343","win","campaign",1
"344","win","hey",1
"345","win","help",4
"346","win","romnesia",1
"347","win","obama",2
"348","real","american",1
"349","real","americans",4
"350","real","trump",1
"351","real","lies",1
"352","real","records",1
"353","real","cantaffordmore",3
"354","real","leadership",3
"355","real","try",1
"356","real","voters",1
"357","tonight","trump",1
"358","tonight","obama",1
"359","tonight","candidate",2
"360","tonight","voters",1
"361","tonight","live",1
"362","american","help",1
"363","american","romnesia",4
"364","american","trump",1
"365","american","china",1
"366","american","world",5
"367","americans","campaign",1
"368","americans","hey",1
"369","americans","help",3
"370","americans","lies",1
"371","americans","cantaffordmore",3
"372","americans","leadership",3
"373","campaign","hey",2
"374","campaign","help",1
"375","campaign","video",1
"376","campaign","romnesia",1
"377","campaign","obama",2
"378","campaign","records",2
"379","campaign","getting",1
"380","campaign","libya",1
"381","campaign","economy",1
"382","campaign","guy",1
"383","hey","video",1
"384","hey","records",1
"385","hey","tell",2
"386","hey","guy",1
"387","via","video",1
"388","via","libya",1
"389","via","guy",6
"390","help","trump",2
"391","help","lies",1
"392","help","obama",3
"393","help","records",1
"394","help","tell",1
"395","help","libya",3
"396","help","economy",1
"397","help","world",1
"398","help","voters",1
"399","help","create",1
"400","video","lies",1
"401","video","obama",1
"402","video","libya",2
"403","romnesia","night",1
"404","trump","records",7
"405","trump","tell",2
"406","night","obama",1
"407","night","getting",1
"408","night","voters",3
"409","obama","libya",1
"410","obama","war",1
"411","obama","voters",1
"412","records","voters",1
"413","cantaffordmore","tell",1
"414","cantaffordmore","leadership",3
"415","cantaffordmore","world",1
"416","cantaffordmore","guy",1
"417","tell","leadership",2
"418","tell","guy",1
"419","tell","voters",1
"420","getting","voters",1
"421","getting","live",1
"422","leadership","world",1
"423","libya","war",2
"424","china","world",1
"425","china","create",9
"426","world","live",1
