"","source","target","weight"
"516","fight","via",1
"517","fight","hard",24
"518","fight","tell",1
"519","hey","white",1
"520","lilduval","white",13
"521","via","twitter",17
"522","via","voters",1
"523","twitter","que",1
"524","twitter","shit",1
"525","voters","tell",1
"526","hard","tell",1
