"","source","target","weight"
"85","crashed","plan",18
"86","crashed","bring",42
"87","crashed","top",24
"88","crashed","remember",24
"89","forward","voting",1
"90","forward","election",3
"91","forward","people",1
"92","forward","time",1
"93","forward","help",2
"94","forward","voted",8
"95","forward","mitt",10
"96","forward","country",13
"97","forward","moving",47
"98","forward","economy",19
"99","forward","plan",18
"100","forward","real",1
"101","forward","bring",17
"102","forward","day",2
"103","forward","via",1
"104","forward","win",3
"105","forward","endorsed",7
"106","forward","days",8
"107","forward","god",1
"108","forward","hey",3
"109","forward","top",17
"110","forward","future",7
"111","forward","watch",1
"112","forward","thank",2
"113","forward","remember",1
"114","forward","truth",1
"115","twice","voting",1
"116","twice","time",45
"117","twice","thank",1
"118","voting","election",1
"119","voting","people",9
"120","voting","time",3
"121","voting","voted",6
"122","voting","country",7
"123","voting","jobs",1
"124","voting","plan",1
"125","voting","day",3
"126","voting","win",2
"127","voting","days",7
"128","voting","future",7
"129","voting","friends",1
"130","voting","video",3
"131","voting","tell",1
"132","voting","thank",2
"133","election","people",1
"134","election","time",1
"135","election","voted",2
"136","election","economy",1
"137","election","real",1
"138","election","day",6
"139","election","win",5
"140","election","days",1
"141","election","house",1
"142","election","watch",2
"143","election","campaign",3
"144","election","tell",1
"145","election","thank",4
"146","election","remember",1
"147","election","woods",1
"148","election","truth",1
"149","people","help",4
"150","people","voted",1
"151","people","country",2
"152","people","jobs",1
"153","people","american",9
"154","people","reppaulryan",1
"155","people","real",1
"156","people","day",1
"157","people","win",2
"158","people","hey",2
"159","people","future",9
"160","people","house",1
"161","people","care",1
"162","people","class",1
"163","people","cnn",6
"164","people","watch",1
"165","people","friends",1
"166","people","taxes",1
"167","people","tell",1
"168","people","thank",1
"169","people","hard",1
"170","people","middle",1
"171","people","stand",3
"172","people","dear",3
"173","people","truth",1
"174","people","believe",1
"175","time","voted",4
"176","time","country",2
"177","time","jobs",1
"178","time","economy",1
"179","time","iowa",2
"180","time","win",3
"181","time","foxnews",1
"182","time","cantaffordmore",2
"183","time","watch",1
"184","time","campaign",1
"185","time","dear",1
"186","time","office",2
"187","help","moving",2
"188","help","real",1
"189","help","win",1
"190","help","god",1
"191","help","foxnews",1
"192","help","house",3
"193","help","cnn",1
"194","help","video",1
"195","help","remember",1
"196","voted","mitt",1
"197","voted","country",5
"198","voted","moving",8
"199","voted","plan",1
"200","voted","days",1
"201","voted","god",1
"202","voted","cantaffordmore",1
"203","voted","friends",2
"204","voted","tell",1
"205","voted","hard",1
"206","voted","woods",8
"207","voted","office",9
"208","mitt","moving",10
"209","mitt","economy",1
"210","mitt","days",1
"211","mitt","top",1
"212","mitt","house",13
"213","mitt","campaign",1
"214","mitt","tell",1
"215","mitt","remember",1
"216","mitt","truth",1
"217","mitt","office",1
"218","country","jobs",19
"219","country","moving",5
"220","country","win",1
"221","country","endorsed",7
"222","country","days",7
"223","country","god",2
"224","country","cantaffordmore",1
"225","country","future",7
"226","country","cnn",1
"227","country","thank",1
"228","country","truth",1
"229","country","office",18
"230","jobs","american",1
"231","jobs","plan",3
"232","jobs","reppaulryan",1
"233","jobs","endorsed",1
"234","jobs","cantaffordmore",1
"235","jobs","care",1
"236","jobs","class",1
"237","jobs","watch",2
"238","jobs","video",1
"239","jobs","taxes",1
"240","jobs","middle",1
"241","jobs","office",19
"242","moving","economy",17
"243","moving","plan",17
"244","moving","bring",17
"245","moving","days",8
"246","american","reppaulryan",1
"247","american","real",1
"248","american","endorsed",1
"249","american","care",1
"250","american","cnn",2
"251","american","watch",2
"252","american","video",1
"253","american","taxes",1
"254","american","thank",1
"255","american","lying",1
"256","american","stand",4
"257","american","woods",1
"258","american","dear",2
"259","american","truth",2
"260","american","believe",1
"261","economy","plan",18
"262","economy","reppaulryan",1
"263","economy","real",1
"264","economy","bring",42
"265","economy","hey",1
"266","economy","cantaffordmore",2
"267","economy","top",24
"268","economy","class",2
"269","economy","middle",2
"270","economy","stand",1
"271","economy","remember",24
"272","economy","truth",1
"273","plan","bring",19
"274","plan","day",1
"275","plan","win",1
"276","plan","days",1
"277","plan","cantaffordmore",2
"278","plan","class",2
"279","plan","watch",1
"280","plan","taxes",1
"281","plan","middle",2
"282","reppaulryan","god",1
"283","iowa","real",1
"284","iowa","win",2
"285","iowa","dear",2
"286","real","day",3
"287","real","hey",2
"288","real","cantaffordmore",3
"289","real","care",1
"290","real","cnn",1
"291","real","thank",1
"292","real","truth",1
"293","bring","top",24
"294","bring","class",1
"295","bring","middle",1
"296","bring","remember",24
"297","day","days",1
"298","day","remember",1
"299","via","god",1
"300","via","hey",1
"301","via","house",1
"302","via","watch",1
"303","via","video",2
"304","win","hey",2
"305","win","house",1
"306","win","hard",1
"307","endorsed","house",1
"308","endorsed","care",1
"309","days","god",2
"310","days","cantaffordmore",1
"311","days","future",7
"312","days","cnn",3
"313","days","watch",1
"314","days","campaign",1
"315","days","office",1
"316","god","foxnews",5
"317","god","house",1
"318","god","thank",8
"319","hey","watch",1
"320","hey","video",7
"321","hey","tell",1
"322","hey","stand",2
"323","hey","remember",8
"324","hey","truth",2
"325","foxnews","future",5
"326","foxnews","cnn",4
"327","foxnews","watch",1
"328","foxnews","thank",5
"329","foxnews","stand",1
"330","foxnews","woods",1
"331","cantaffordmore","class",2
"332","cantaffordmore","campaign",1
"333","cantaffordmore","middle",2
"334","cantaffordmore","office",1
"335","top","remember",24
"336","house","campaign",1
"337","house","don",9
"338","house","tell",1
"339","care","cnn",1
"340","care","don",27
"341","care","thank",1
"342","care","believe",1
"343","class","campaign",2
"344","class","taxes",26
"345","class","tell",1
"346","class","middle",33
"347","class","woods",1
"348","cnn","friends",1
"349","cnn","tell",1
"350","cnn","hard",1
"351","cnn","stand",1
"352","cnn","dear",3
"353","cnn","truth",1
"354","cnn","believe",1
"355","watch","campaign",1
"356","watch","video",6
"357","watch","tell",1
"358","watch","thank",1
"359","watch","stand",1
"360","friends","tell",1
"361","video","remember",7
"362","taxes","middle",26
"363","tell","woods",1
"364","tell","truth",4
"365","tell","believe",1
"366","thank","stand",1
"367","lying","stand",6
"368","lying","office",1
"369","stand","truth",1
"370","woods","office",8
