"","source","target","weight"
"139","fight","clinton",1
"140","health","don",24
"141","health","mean",20
"142","health","america",4
"143","health","please",1
"144","health","jobs",1
"145","health","women",27
"146","health","hope",1
"147","health","thank",1
"148","health","war",20
"149","health","washington",27
"150","health","leadership",1
"151","choice","education",41
"152","choice","america",1
"153","choice","ohio",5
"154","choice","hope",1
"155","choice","future",10
"156","choice","live",5
"157","don","jobs",16
"158","don","women",24
"159","don","tell",1
"160","don","final",15
"161","don","money",1
"162","don","getting",16
"163","don","washington",24
"164","don","wisconsin",1
"165","education","nhfinalpush",1
"166","education","voting",2
"167","education","people",1
"168","cincy","httpcoqwqgwi",37
"169","candidate","voters",1
"170","candidate","gop",1
"171","candidate","women",1
"172","candidate","final",1
"173","mean","voting",1
"174","mean","please",1
"175","mean","help",1
"176","mean","usa",1
"177","mean","money",1
"178","mean","future",1
"179","mean","war",20
"180","mean","revenge",1
"181","nhfinalpush","voting",3
"182","nhfinalpush","people",1
"183","nhfinalpush","crowd",16
"184","nhfinalpush","breaking",14
"185","nhfinalpush","look",1
"186","nhfinalpush","clinton",16
"187","nhfinalpush","plans",5
"188","nhfinalpush","fired",4
"189","america","voting",3
"190","america","win",4
"191","america","please",4
"192","america","tax",2
"193","america","gop",1
"194","america","bring",43
"195","america","help",1
"196","america","hope",3
"197","america","final",2
"198","america","getting",1
"199","america","live",2
"200","america","god",1
"201","america","hey",2
"202","voting","people",3
"203","voting","win",3
"204","voting","ohio",12
"205","voting","crowd",1
"206","voting","please",8
"207","voting","voted",2
"208","voting","jobs",1
"209","voting","americans",2
"210","voting","voters",37
"211","voting","tell",1
"212","voting","thank",1
"213","voting","real",1
"214","voting","usa",2
"215","voting","money",1
"216","voting","war",2
"217","voting","wisconsin",1
"218","voting","benghazi",1
"219","voting","revenge",5
"220","voting","look",1
"221","voting","clinton",2
"222","voting","white",1
"223","voting","florida",4
"224","voting","god",2
"225","voting","plans",1
"226","people","win",1
"227","people","campaign",1
"228","people","ohio",5
"229","people","crowd",2
"230","people","please",2
"231","people","time",1
"232","people","jobs",3
"233","people","americans",1
"234","people","voters",1
"235","people","women",1
"236","people","tell",1
"237","people","help",5
"238","people","nation",10
"239","people","thank",2
"240","people","usa",2
"241","people","benghazi",2
"242","people","revenge",2
"243","people","sandy",2
"244","people","look",2
"245","people","white",1
"246","people","florida",3
"247","people","coming",3
"248","people","hey",1
"249","win","campaign",1
"250","win","ohio",2
"251","win","please",1
"252","win","time",6
"253","win","voters",1
"254","win","help",6
"255","win","hope",4
"256","win","final",2
"257","win","sandy",1
"258","win","florida",1
"259","win","god",3
"260","win","plans",1
"261","campaign","americans",1
"262","campaign","women",1
"263","campaign","video",1
"264","campaign","tell",1
"265","campaign","thank",1
"266","campaign","final",10
"267","campaign","money",6
"268","campaign","benghazi",1
"269","campaign","revenge",1
"270","campaign","sandy",1
"271","campaign","clinton",1
"272","ohio","please",2
"273","ohio","time",14
"274","ohio","voters",13
"275","ohio","nation",3
"276","ohio","usa",1
"277","ohio","live",6
"278","ohio","wisconsin",1
"279","ohio","benghazi",1
"280","ohio","revenge",1
"281","ohio","florida",2
"282","ohio","fired",1
"283","crowd","time",1
"284","crowd","breaking",16
"285","crowd","look",2
"286","crowd","clinton",1
"287","crowd","florida",4
"288","crowd","fired",1
"289","please","voters",2
"290","please","gop",1
"291","please","tell",1
"292","please","help",1
"293","please","hope",1
"294","please","usa",1
"295","please","washington",1
"296","please","benghazi",1
"297","please","sandy",1
"298","please","look",1
"299","please","hey",1
"300","time","voted",1
"301","time","jobs",4
"302","time","tax",1
"303","time","voters",1
"304","time","help",4
"305","time","hope",1
"306","time","usa",1
"307","voted","future",1
"308","voted","live",2
"309","voted","wisconsin",1
"310","voted","white",1
"311","voted","hey",1
"312","jobs","americans",1
"313","jobs","tax",4
"314","jobs","hope",1
"315","jobs","final",15
"316","jobs","getting",16
"317","jobs","leadership",1
"318","americans","gop",1
"319","americans","women",2
"320","americans","tell",1
"321","americans","help",1
"322","americans","party",1
"323","americans","war",1
"324","americans","benghazi",2
"325","tax","money",1
"326","tax","pay",19
"327","voters","gop",1
"328","voters","help",1
"329","voters","final",4
"330","voters","getting",1
"331","voters","wisconsin",1
"332","voters","sandy",1
"333","voters","ready",1
"334","voters","florida",4
"335","voters","fired",1
"336","gop","party",1
"337","women","bring",1
"338","women","tell",1
"339","women","thank",1
"340","women","final",1
"341","women","party",1
"342","women","war",4
"343","women","washington",27
"344","women","benghazi",3
"345","women","ready",1
"346","women","white",2
"347","women","coming",4
"348","video","tell",1
"349","video","benghazi",1
"350","video","clinton",1
"351","bring","party",1
"352","tell","benghazi",4
"353","tell","white",1
"354","help","thank",1
"355","help","benghazi",1
"356","help","sandy",1
"357","hope","god",1
"358","hope","hey",2
"359","thank","usa",4
"360","thank","leadership",4
"361","thank","god",1
"362","final","getting",15
"363","final","revenge",1
"364","real","ready",1
"365","usa","money",1
"366","usa","live",1
"367","usa","leadership",4
"368","usa","florida",1
"369","getting","ready",4
"370","future","sandy",1
"371","future","look",1
"372","future","plans",1
"373","war","coming",4
"374","live","wisconsin",9
"375","live","clinton",5
"376","benghazi","sandy",1
"377","breaking","sandy",1
"378","revenge","look",1
"379","revenge","hey",1
"380","sandy","leadership",1
"381","sandy","look",1
"382","look","fired",1
"383","clinton","plans",5
"384","clinton","fired",3
"385","ready","florida",4
"386","ready","fired",8
"387","florida","coming",1
"388","florida","fired",6
