"","source","target","weight"
"263","won","tcot",1
"264","won","lost",1
"265","won","people",2
"266","won","plan",1
"267","won","record",1
"268","home","strong",8
"269","home","lost",1
"270","home","election",1
"271","home","lead",8
"272","home","pay",7
"273","home","taxes",7
"274","home","fewer",7
"275","iran","time",1
"276","iran","tcot",1
"277","iran","gov",1
"278","iran","military",1
"279","israel","people",1
"280","china","world",6
"281","china","country",1
"282","china","american",7
"283","china","lynndebate",1
"284","china","lost",6
"285","china","job",2
"286","china","getting",1
"287","strong","world",1
"288","strong","time",1
"289","strong","lynndebate",3
"290","strong","leader",1
"291","strong","plan",1
"292","strong","lead",8
"293","strong","presidential",1
"294","world","american",7
"295","world","war",1
"296","world","lost",6
"297","world","national",2
"298","world","lead",1
"299","country","american",1
"300","country","stand",10
"301","country","proud",10
"302","country","leader",10
"303","country","getting",1
"304","country","lead",2
"305","american","nation",1
"306","american","lost",6
"307","american","people",1
"308","american","plan",1
"309","american","lead",1
"310","american","presidential",1
"311","time","hey",1
"312","time","look",1
"313","time","presidential",1
"314","httpcobxknlqp","lie",9
"315","httpcobxknlqp","plan",2
"316","httpcobxknlqp","record",5
"317","nation","stand",2
"318","nation","lynndebate",2
"319","nation","proud",2
"320","nation","people",1
"321","nation","job",1
"322","nation","plan",1
"323","nation","lead",2
"324","nation","look",2
"325","lie","plan",2
"326","lie","record",5
"327","stand","tcot",1
"328","stand","proud",12
"329","stand","leader",10
"330","stand","lead",2
"331","stand","look",2
"332","lynndebate","tcot",2
"333","lynndebate","election",1
"334","lynndebate","plan",1
"335","lynndebate","getting",1
"336","tcot","national",1
"337","tcot","job",1
"338","tcot","taxes",1
"339","tcot","gov",1
"340","war","plan",1
"341","free","gone",5
"342","proud","leader",10
"343","proud","job",1
"344","proud","lead",2
"345","proud","look",2
"346","leader","getting",1
"347","leader","look",1
"348","lost","people",1
"349","lost","election",1
"350","lost","love",1
"351","people","plan",1
"352","people","gone",1
"353","real","americans",8
"354","real","gone",1
"355","getting","look",1
"356","lead","look",2
"357","pay","taxes",7
"358","pay","fewer",7
"359","taxes","fewer",7
"360","gov","military",1
"361","look","love",2
